Unnamed: 0,Unnamed: 1,title,description,Unnamed: 4,Atributos <empresa terceira>,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Atributos AI-PAVE-BR,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Atributos Multimídia,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
estrelamoveis||CONJ-4C-PERLA-PALACE-B-M-MARF,Conjunto de Mesa e Cadeira,Mesa de Jantar Palace Perla com 4 Cadeiras Viero Cor Brisa Mel Marfim,"Mesa de Jantar Palace Perla com 4 Cadeiras Viero Brisa Mel Marfim<br>Precisando de uma mesa de jantar que alie qualidade, estilo e preço acessível? Venha conhecer a Mesa de Jantar Palace Perla com 4 Cadeiras Viero Brisa Mel Marfim.<br>Esse conjunto é ideal para quem deseja transformar o seu ambiente e ainda otimizar o seu espaço, tudo isso porque ele conta com um formato retangular retangular.<br>A mesa é fabricada com tampo em MDF além de ser mais resistente a umidade ela ainda pode ser usada tanto na cozinha quanto sala de jantar! Já as cadeiras contam com estrutura em MDF/MDP, acabamento que faz toda a diferença, elas também são estofadas em espuma com densidade D-16 e revestimento em veludo, resultando em mais conforto!<br><br><br><br>MEDIDAS<br><br><br>Altura (Mesa)<br>76,5 cm<br><br><br>Comprimento (Mesa)<br>110 cm<br><br><br>Largura (Mesa)<br>75 cm<br><br><br> <br><br><br>Altura (Cadeira)<br>89,5 cm<br><br><br>Comprimento (Cadeira)<br>39 cm<br><br><br>Largura (Cadeira)<br>52 cm<br><br><br><br><br><br><br>CARACTERÍSTICAS<br><br><br>Fabricante<br>Viero<br><br><br>Modelo<br>Mesa de Jantar Palace Perla<br><br><br>Ambiente<br>Sala de Jantar<br><br><br>Estrutura<br>MDP / MDF<br><br><br>Preenchimento Assento<br>Espuma D16<br><br><br>Possui Vidro<br>Não<br><br><br>Revestimento<br>Tecido Veludo<br><br><br>Necessita Montagem<br>Sim<br><br><br>Acompanha Manual de Instalação<br>Sim<br><br><br><br><br><br><br>INFORMAÇÕES IMPORTANTES<br><br><br>Objetos decorativos que porventura apareçam na foto, não acompanham o produto.<br>Não nos responsabilizamos pela montagem/instalação dos produtos.<br><br><br>Montagens, desmontagens e instalações são responsabilidades do cliente.<br>Indicamos que contrate uma empresa de montagem ou um montador de sua confiança.<br><br><br>Além disso, favor verificar se os pés e acessórios estão dentro do forro inferior do produto.<br>Em suma, todas as informações divulgadas sobre o produto são de responsabilidade do Fabricante.<br><br><br>As cores do produto podem variar de acordo com o seu monitor, a iluminação do ambiente em que você está e até mesmo a sua percepção visual.<br>Além da cor, pequenos detalhes e acabamentos podem não ficar evidentes na foto, por isso as imagens são meramente ilustrativas.<br><br><br>","{""cor"":""Mel"",""marca"":""Viero"",""material_da_estrutura"":""MDF, MDP""}",Viero,Mel,,,,"MDF, MDP",,,,,,,,,Viero,Brisa Mel Marfim,"MDF, MDP, Veludo",Retangular,4,"MDP, MDF",Não informado,4,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Estrela Móveis,Marfim,Retangular,"[MDF, MDP]",MDF,75x110cm,4 Cadeiras
movemix||579p,Conjunto de Mesa e Cadeira,Conjunto Mesa Vira Mala Com 4 Banquetas Dobráveis - Nautika,"Para quem procura praticidade, não há nada melhor que esta mesa dobrável com banquetas de alumínio!Super resistente e simples, com estrutura de alumínio e tampa de MDF aluminizado, garantindo maior durabilidade.Pode ser levada a qualquer lugar, os bancos são dobráveis e armazenados na própria mesa, que se transforma em uma maleta para facilitar o transporte e armazenagem.Modelo ideal para acampamento. Material: Alumínio com tampa de MDF aluminizadoDimensão mesa aberta: 100cm x 69 cm x 72cmDimensão mesa fechada: 70,5cm x 11,5cmComprimento: 187cmPeso total: 9,7kgPeso suportado mesa 40kgPeso suportado banco 85kg (cada)","{""cor"":""Cinza"",""marca"":""Nautika"",""material_da_estrutura"":""Alumínio, MDF""}",Nautika,Cinza,,,,"Alumínio, MDF",,,,,,,,,Nautika,Não informado,Alumínio com tampa de MDF aluminizado,Vira Mala,4,Alumínio,Não informado,4,Não informado,Dobráveis,Não informado,"Mesa aberta 100cm x 69 cm x 72cm
Mesa fechada 705cm x 115cm
Comprimento 187cm",Acampamento,Não informado,Nautika,Cinza,Quadrada,Alumínio ,MDF,100x69cm,4 Lugares
mega-mamute||90004865,Conjunto de Mesa e Cadeira,Conjunto Sala de Jantar Mesa com 04 Cadeiras 135cm Atena Veludo Marrom Caramelo/Siena/Preto,"O Conjunto para Sala de Jantar Atena da Mais Decor é o que falta em sua casa! Feito em material de alta qualidade e com um designer moderno, ele irá agregar muita elegância e requinte ao ambiente, acomodando até 04 pessoas com muito conforto e sofisticação.<br><br>Modelo: Atena<br>PN: 2807.14.20<br>Cor: Veludo Marrom Caramelo/Siena/Preto<br>Marca: Mais Decor<br><br>Estrutura do tampo em MDF de 30mm<br>Estrutura da base da mesa em aço reforçado<br>Base do produto com pintura eletrostática<br>Escala de brilho fosco<br><br>Possui 04 cadeiras com estrutura em aço<br>Estrutura do encosto e assento em metalon<br>Enchimento do assento em espuma D-23<br>Enchimento do encosto em espuma D-20<br><br>Revestimento da cadeira em Veludo<br>Cadeira suporta até 150 kg<br>Acabamento em pintura UV<br>Pés em Aço<br><br>Dimensões da Mesa(A x L x C): 79 x 135 x 90 cm (Produto Montado)<br>Peso: 24,7 Kg<br>Dimensões da Cadeira(A x L x C): 98 x 43 x 57,5 cm (Produto Montado)<br>Peso: 10,6 Kg<br>Peso Total: 66,6 Kg<br><br>Observações Relevantes:<br>O produto vai desmontado, recomendamos a contratação de um profissional qualificado para a realização da montagem.<br>- Todos os produtos vão embalados com total segurança.<br>- As cores dos produtos podem sofrer alterações dependendo do seu monitor.<br>- As imagens são meramente ilustrativas, não acompanham objetos de decoração e eletros.<br><br>- Confira as dimensões do produto no momento da compra e certifique-se de que passará normalmente por escadas, elevadores, portas e corredores.<br>- Não nos responsabilizamos no ato da entrega por montagens, desmontagens, instalações de produtos, nem utilização de guinchos ou equipamentos similares para acesso a pisos superiores em apartamentos.<br>- Observando as orientações acima, evita-se futuros desagrados ou imprevistos com a entrega do produto. Havendo despesas adicionais, serão de responsabilidade do cliente.<br><br>Link Manual de Montagem:<br>https://arquivo.megamamute.com.br/produtos/anexo/50/90004850/90004850_original.pdf<br><br>Conteúdo da Embalagem:<br>01 x Mesa<br>04 x Cadeiras<br>01 x Manual de Montagem<br><br>Garantia: 3 meses com a fabricante<br>Fabricante: Mais Decor<br>Telefone de Atendimento: (32) 3541-0532 / (11) 2388-8213<br><br>","{""cor"":""Marrom""}",,Marrom,,,,,,,,,,,,,Mais Decor,Veludo Marrom CarameloSienaPreto,"MDF, Aço",Não informado,4,Aço,Não informado,4,Pintura UV,Não informado,Moderno,135cm,Sala de Jantar,Não informado,Mais Decor,"[Marrom, Preto]",Retangular,Aço,MDF,79x90cm,4 Lugares
arede||18428-626,Conjunto de Mesa e Cadeira,Conjunto Mesa de Jantar 6 Cadeiras MDF Cimol Branco Cinza,"<p>O Conjunto Sala de Jantar Mesa Carol com 6 Cadeiras Maia da Cimol, possui um modelo sofisticado e moderno. O conjunto de 6 cadeiras com assento estofado de espuma de alta densidade, oferecem alto conforto. E sua estrutura em MDF, garante resistência e durabilidade ao móvel. A combinação das cores Marrom, Off White e Cinza, adicionam um toque de estilo e modernidade único ao ambiente e combina facilmente com diferentes estilos e decorações. O Conjunto Sala de Jantar da Cimol é uma ótima opção para quem procura qualidade, funcionalidade e conforto para sua casa. </p> <p>Especificações Cadeiras:</p> <p>Comprimento: 57 cm</p> <p>Largura: 46 cm</p> <p>Altura: 102 cm</p> <p>6 Cadeiras</p> <p>Assento Estofado</p> <p>Suporta até 100kg</p> <p>Estrutura: MDF</p> <p>Cor: Nature/Chumbo</p> <p>Especificações Mesa:</p> <p>Comprimento: 180 cm</p> <p>Largura: 90 cm</p> <p>Altura: 80 cm</p> <p>Estrutura: MDF </p> <p>1 Tampo</p> <p>4 Pés em MDF</p> <p>Suportam até 30 kg</p> <p>Cor: Nature /Off White</p> <p>As configurações do seu monitor ou dispositivo móvel podem afetar a tonalidade da cor do produto. Conferir na descrição.</p> <p>Recomendação de Limpeza: Limpar com pano seco para retirar o pó. Não aplicar produtos abrasivos.</p> <p>Produtos de Enfeite e Eletrônicos Não Estão Inclusos.</p>","{""cor"":""Branco"",""marca"":""Cimol"",""material"":""MDF""}",Cimol,Branco,MDF,,,,,,,,,,,,Cimol,Branco Cinza,MDF,Não informado,6,MDF,Não informado,6,Não informado,Não informado,Moderno,Não informado,Não informado,1,Cimol,"[Marrom, Off White]",Retangular,MDF,MDF,90x180cm,6 Lugares
shekinahmoveis||16042743745,Conjunto de Mesa e Cadeira,Conjunto Industrial Mônaco 80x80  Ferro  Cobre Tampo Preto 4 Banquinhos Preto,"O formato da base é mais confortável e o tampo de madeira transmite robustez e firmeza. Fica perfeita em qualquer ambiente: cozinha, sala de estar ou sala de jantar. Além de não deixar de lado a beleza necessária ao cômodo.<br><br><br> Tipo: Mesa e Banquinhos <br> Modelo: Mônaco <br> <br> Medidas Mesa : <br> Altura: 75cm<br> Largura Tampo:80cm<br> Comprimento Tampo: 80cm<br> <br>Medidas Banquinhos <br>Altura : 43,5cm <br>Largura Assento: 34cm <br>Comprimento Assento: 34cm<br><br> ATENÇÃO<br> <br> IMAGENS MERAMENTE ILUSTRATIVAS REALIZADO EDIÇÃO, PODENDO HAVER UMA PEQUENA VARIAÇÃO DE COR DEPENDENDO DE CADA TELA OU MONITOR.<br>",{},,,,,,,,,,,,,,,Não informado,Cobre,Ferro,Não informado,4,Ferro,Não informado,4,Não informado,Não informado,Industrial,80x80,"Cozinha, Sala de estar ou sala de jantar",Não informado,Império Roma,"[Cobre, Preto]",Quadrada,Ferro,Madeira,80x80cm,4 Lugares
madeiramadeira-openapi||816098,Conjunto de Mesa e Cadeira,Conjunto de Sala de Jantar 120x75cm Tampo MDF com 4 Cadeiras Eiffel Rivatti,"A Mesa Eiffel é queridinha do design e perfeita para quem busca praticidade para sua cozinha, sala de jantar ou área gourmet. Com tampo de MDF colorido e detalhes em madeira e aço ela traz o estilo clássico que amamos. O conjunto com 4 cadeiras Eiffel completa o kit e garante o custo benefício para transformar o estilo divertido da sua casa com muita praticidade e toques de design. Conjunto composto por: uma Mesa em MDF com espessura de 18mm com pintura alto brilho e base em madeira faia com detalhes em aço e pintura a pó 4 cadeiras com assento em PP e base em madeira e aço pintado.","{""cor"":""Cinza"",""marca"":""Rivatti"",""material"":""MDF, Madeira""}",Rivatti,Cinza,"MDF, Madeira",,,,,,,,,,,,Rivatti,Não informado,"MDF, madeira faia, aço, PP",Não informado,4,madeira e aço,Não informado,4,"alto brilho, pintura a pó",Não informado,clássico,120x75cm,"cozinha, sala de jantar, área gourmet",Não informado,Rivatti,"[Cinza, Preto]",Redonda,MDF,MDF,120x75cm,4 Lugares
madeiramadeira-openapi||905974,Conjunto de Mesa e Cadeira,Conjunto Mesa 120cm Celebrare com Vidro e 4 Cadeiras Apogeu,"A mesa Celebrare de 120cm com vidro é uma peça elegante e versátil, complementada por quatro cadeiras Apogeu. Com um design contemporâneo, a mesa possui um tampo de vidro transparente que proporciona uma sensação de leveza, enquanto sua estrutura robusta garante durabilidade e estabilidade. As cadeiras Apogeu oferecem conforto com seu estofamento e acabamento de alta qualidade. Juntas, criam um espaço convidativo para reuniões familiares e jantares com amigos, combinando estilo e funcionalidade.","{""marca"":""Lopas"",""material_da_estrutura"":""MDF, Vidro""}",Lopas,,,,,"MDF, Vidro",,,,,,,,,Celebrare,Não informado,Vidro,Não informado,4,Não informado,Não informado,4,Não informado,Não informado,Contemporâneo,120cm,Não informado,Não informado,Móveis Lopas,"[Marrom, Off White]",Retangular,"[MDF, MDP]","[Vidro, MDF]",120cm,4 Lugares
madeiramadeira-openapi||690593,Conjunto de Mesa e Cadeira,Conjunto Sala de Jantar Mesa Tampo Vidro e MDF 6 Cadeiras Julia Sonetto Móveis,"Sala de Jantar Julia é ideal para um jantar romântico a dois ou até um encontro com os amigos. Lindo, elegante e confortável combina com todos os tipos de decoração e pode ser utilizado para todas as comemorações. A qualidade é evidenciada a partir de vários fatores, como por exemplo, a matéria prima da Cadeira é em Madeira Maciça, Base da Mesa também é em Madeira Maciça, o tampo é em MDF off white com vidro incolor, os assentos são com espuma de densidade 12 trazendo resistência, durabilidade e muito conforto.","{""cor"":""Off White"",""formato"":""Retangular"",""marca"":""Sonetto"",""material"":""MDF, MDP, Madeira, Vidro""}",Sonetto,Off White,"MDF, MDP, Madeira, Vidro",Retangular,,,,,,,,,,,Sonetto Móveis,Off White,"Madeira Maciça, MDF, Vidro",Não informado,6,Madeira Maciça,Não informado,6,Não informado,Não informado,Não informado,Não informado,Sala de Jantar,Não informado,Sonetto Móveis,"[Marrom, Off White, Bege]",Retangular,Madeira ,"[Vidro, MDF]",160x90cm,6 Lugares
acostaricacolchoes||29209S5651,Conjunto de Mesa e Cadeira,Mesa Rufato Berlim Vd Reto 120+6 Cad Grécia Imbuia/Esmeralda,"<br> Sala de Jantar Rufato Berlim Tampo c/ Vidro Canto Reto 120cm + 6 Cadeiras Grécia - Imbuia - Esmeralda <br><strong>Abaixo segue os produtos do KIT: </strong><br><br><br> Produto: <strong>Mesa de Jantar Rufato Berlim Tampo MDF Vidro Canto Reto 120cm</strong><br><br>Dimensões(Cm): Comprimento(Profundidade): 80,00 x Largura: 120,00 x Altura: 80,00<br> <br> Fabricante: <strong>Rufato</strong><br> <br> <strong>CARACTERÍSTICAS DE MÓVEIS</strong><br> <strong>Tipo de Estrutura do Móvel</strong><br> - 100% MDF<br> <strong>Tipo de Pintura</strong><br> - UV (Ultravioleta)<br> <strong>Tipo de Acabamento da Pintura</strong><br> - Semi Brilho<br> <strong>Tamanho do Tampo</strong><br> - 1,20 cm x 0,80 cm<br> <strong>Garantia</strong><br> - 3 Meses<br> <br> Produto: <strong>Cadeira Rufato Grécia Imbuia (2 Unidades)-MDF</strong><br><br>Dimensões(Cm): Comprimento(Profundidade): 59,50 x Largura: 42,00 x Altura: 98,50<br> <br> Fabricante: <strong>Rufato</strong><br> <br> <strong>CARACTERÍSTICAS DE MÓVEIS</strong><br> <strong>Tipo de Estrutura do Móvel</strong><br> - 100% MDF<br> <strong>Tipo de Pintura</strong><br> - UV (Ultravioleta)<br> <strong>Tipo de Acabamento da Pintura</strong><br> - Fosca<br> <strong>Garantia</strong><br> - 3 Meses<br> <br> <br> <br> <strong> Não nos responsabilizamos pela montagem/instalação dos produtos.</strong><br> <strong>Todas as informações divulgadas são de responsabilidade exclusiva do fabricante/fornecedor. </strong><br> <strong>Imagens Meramente Ilustrativas.</strong><br> <strong>Verifique com os fabricantes do produto e de seus componentes eventuais limitações à utilização de todos os recursos e funcionalidades.</strong>","{""cor"":""Imbuia"",""marca"":""Rufato"",""material"":""MDF, Vidro""}",Rufato,Imbuia,"MDF, Vidro",,,,,,,,,,,,Rufato,Imbuia - Esmeralda,MDF,Canto Reto,6,MDF,Não informado,6,Semi Brilho,Não informado,Não informado,120cm,Não informado,2,Rufato,Imbuia,Retangular,MDF,MDF,120x80cm,6 Lugares
ventilanet||10345-6557,Conjunto de Mesa e Cadeira,Conjunto Mesa Alta Bar Bistrô Redonda Branca 2 Bancos Estofado Industrial White,"Conjunto Mesa Alta Bar Bistrô Redonda Branca 2 Bancos Estofado Industrial WhiteO Conjunto Mesa Alta Bar Bistrô faz parte da nossa coleção de móveis industriais, onde o design é minimalista e geométrico, além de agregar na decoração e otimizar o espaço do seu ambiente é muito confortável.Este conjunto é ideal para apartamentos, cozinhas, área de lazer, área gourmet, bares e restaurantes. (Facilmente adaptável a qualquer espaço)O seu material é de aço com pintura em epóxi eletrostática tornando-a mais resistente contra o clima e desgastes naturais te dando a liberdade de usar em ambientes externos e internos. O assento é de espuma revestido com tecido sintético garantindo alta resistência e um produto de qualidade e conforto excepcional. <strong>Descrição do Produto:</strong><strong>Mesa:</strong>Cor do Tampo: BrancoMaterial do tampo: Madeira com acabamento em vernizDiâmetro: 60cmAltura: 100cmEstrutura: Branco em Aço Carbono <strong>Bancos:</strong>Largura: 34cmComprimento: 32cmAltura Total: 70cmAssento: Espuma D28 Revestido com tecido sintético Conteúdo da Embalagem:- 1 Mesa- 2 Bancos IMPORTANTE: Verificar a integridade do produto no ato da entrega, se a embalagem não estiver em boas condições, peça para verificar o produto e caso o produto esteja danificado RECUSE a entrega para que a troca seja possível.","{""cor"":""Laca Branco""}",,Laca Branco,,,,,,,,,,,,,Não informado,Branca,Aço,Redonda,2,Aço Carbono,Industrial,2,Verniz,Estofado,Bistrô,Não informado,Não informado,1 Mesa - 2 Bancos,Don Castro Decor,Branco,Redonda,Aço,Madeira,60cm,2 Lugares
panoramamoveis||69872,Conjunto de Mesa e Cadeira,Mesa de Jantar 4 Lugares Belga Mel/Blonde/Veludo Cinza - Viero Móveis,"Descrição:<br><br>O(a) Mesa de Jantar 4 Lugares Belga Mel/Blonde/Veludo Cinza - Viero Móveis é produzido em MDF e MDP na escala de brilho Semi-Brilho, e possui um grau de dificuldade de montagem: Médio.<br>Seu revestimento/acabamento é: Pintura UV.<br><br><br>Infelizmente a Panorama Móveis não oferece serviço de montagem, deixamos essa informação bem clara em todas as nossas páginas de produto.<br>Onde especificamos que os móveis chegarão desmontados, e que a montagem fica por conta do cliente.<br><br><br><br>Como não oferecemos esse serviço não embutimos o mesmo no preço dos produtos, ou seja, maior economia para você!<br>Todos os nossos móveis também acompanham o manual de montagem, e caso você queira, pode realizar a montagem você mesmo, sempre especificamos os graus de montagem dos produtos.<br><br><br><br>Nos casos de grau baixo e médio, com pouco ou nenhum conhecimento, você mesmo pode efetuar a montagem, e fazer essa economia.<br>Apenas nos graus de montagem alto, recomendamos a contratação de um montador com experiência, visto que são montagens mais complicadas.<br> A montagem é feita com Parafusos, cavilhas e Minifix.. <br><br><br><br>Este móvel é indicado para que seja utilizado no(a) Sala de Jantar, dando um toque especial no cômodo de sua casa.<br> Para que você mantenha seu produto sempre em ótimo estado, recomendamos que use apenas um pano seco ou levemente umedecido, <br>sem o uso de quaisquer produtos abrasivos.<br><br><br><br>A Panorama Móveis garante aos clientes, 90 dias de garantia nos produtos, porém, recomendamos que entre em contato com o fornecedor/marca do produto, pois o mesmo(a), pode garantir um prazo maior de garantia.<br><br><br><br>Lembrando ainda que: quaisquer objetos decorativos que aparecem nas imagens, não acompanham o produto. <br>Panorama Móveis, a sua loja de móveis online, eletrodomésticos e artigos para decoração!<br><br>Características:<br><br>- Como os Móveis Chegarão na Minha Casa: Desmontado em caixas, acompanhado de todas as peças, ferragens e manuais para montagem.<br>- Revestimento /Acabamento: Pintura UV<br>- Peso Suportado no Tampo: 50 Kg<br>- Material do Tampo: MDF<br>- Escala de Brilho: Semi-Brilho<br>- Enchimento do Encosto: Espuma<br>- Acompanha Tampo: Sim<br>- Observação: Objetos decorativos que aparecem nas imagens, não acompanham o produto.<br>- Necessita de Montagem: Sim<br>- Sistema de Montagem: Parafusos, cavilhas e Minifix.<br>- Peso Suportado: 80 Kg<br>- Indicação de Uso: Sala de Jantar<br>- Cadeira Estofada: Sim<br>- Medidas da Cadeira ( A x L x P ): 88,5 x 36,6 x 43,5 Cm<br>- Acompanha Cadeiras: Sim<br>- Quantidade de Lugares: 4<br>- Formato da Mesa: Redonda<br>- Enchimento do Assento: Espuma<br>- Material do Tampo: MDF<br>- Densidade do Encosto: D-12<br>- Garantia (dias): 90<br>- Grau de Dificuldade da Montagem: Médio<br>- Recomendação de Manutenção: Utilizar pano levemente umedecido, seguido de pano seco. Não utilizar quaisquer produtos abrasivos.<br>- Densidade do Assento: D-16<br>- Material da Estrutura: MDF e MDP<br><br><br>Dimensões:<br><br>- Altura: 78,00 cm<br>- Largura: 90,00 cm<br>- Profundidade: 90,00 cm<br>- Peso: 29,400 kg","{""marca"":""Viero Móveis""}",Viero Móveis,,,,,,,,,,,,,,Viero Móveis,Cinza,MDF e MDP,Redonda,4,MDF e MDP,Não informado,4,Pintura UV,Não informado,Não informado,Não informado,Sala de Jantar,Não informado,Viero Móveis,"[Cinza, Madeira, Off White]",Redonda,"[MDF, MDP]",MDF,90x90cm,4 Lugares
