Unnamed: 0,Unnamed: 1,title,description,Unnamed: 4,Atributos <empresa terceira>,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Atributos AI-PAVE-BR,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Atributos Multimídia,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
tropicaloutlet||1269-13365,Tênis,Tênis masculino DRAY iate,"O Tênis Dray é a pedida para dar um up no seu estilo urbano. Fabricado com material confortável, o modelo sleep on oferece praticidade e combina super bem com jeans ou bermuda, deixando você pronto para mandar muito dentro e fora das pistas.ANTES DE COMPRAR:<br><br>Caso tenha alguma dúvida, entre em contato com nossa equipe de vendas que estamos à disposição.<br>.<br>Gostou? Clica em MAIS ANÚNCIOS DO VENDEDOR e ache o melhor produto com a melhor condição para você!<br>.<br>Sua Compra é totalmente Garantida!!! Receba o produto que está esperando.","{""cor"":""Preto, Branco"",""genero"":""Masculino"",""marca"":""Dray"",""tamanho"":""39""}","Preto, Branco",Masculino,Dray,39,,,,,,,,,,,,,,Não informado,Masculino,DRAY,Não informado,Não informado,Não informado,Não informado,iate,Não informado,Tênis,Não informado,Não informado,confortável,Não informado,Não informado,Não informado,Não informado,Dray,38,Branco,,Baixo,Masculino,1 Par,Adulto
kidstenis||TPVERIMIS27,Tênis,Tenis Casual Preto Verde de Menino Criança Infantil Juvenil,"Tenis para Menino Infantil Preto Verde<br>Modelo casual, leve macio e confortável, ideal para o dia a dia da criança,<br>produzido com materiais de alta durabilidade, para clientes que gostam de conforto sem abrir mão do estilo.<br>Solado Bolha flexível, com frisos antiderrapante para garantir maior segurança e conforto ao caminhar,<br>A limpeza do calçado pode ser feita com sabão neutro e pano úmido e não deve ficar de molho. Lavar a palmilha separadamente. Não usar nenhuma fonte de calor para secar. Guardar em local sem umidade e deixar descansar na sombra por 12 horas após o uso.<br><br>Formato Interno: Normal","{""cor"":""Preto, Verde"",""genero"":""Masculino"",""idade"":""Infantil"",""modelo"":""Casual"",""tamanho"":""27"",""tipo"":""Casual""}","Preto, Verde",Masculino,,27,,Infantil,,Casual,,Casual,,,,,,,,Preto Verde,Masculino,Não informado,Não informado,Dia a Dia,Criança,Não informado,Casual,Não informado,Tênis,Não informado,Não informado,"Leve, Macio, Confortável",Não informado,Não informado,Não informado,Não informado,Pemania,27,"[Verde,Preto]",,Baixo,Masculino,1 Par,Infantil
portelinha||943-9515,Tênis,350005 Tênis Ous Sint Naccarato Preto Camo 95 OE,.: Pro model de Giancarlo Naccarato;<br>.: Sintético maleável e resistente/Mesh/Forro Esportivo;<br>.: Contorno do calcanhar delineado e estruturado com contraforte termoconformado;<br>.: Palmilha CIRCULAR SOFT;<br>.: Solado de borracha A+;<br>.: Tênis sem material/composto de origem animal;<br>.: Caixa especial Floral.,"{""cor"":""Preto"",""marca"":""ÖUS"",""modelo"":""Camo"",""tamanho"":""41""}",Preto,,ÖUS,41,,,,Camo,,,,,,,,,,Preto,Masculino,Naccarato,Não informado,Não informado,Adulto,Sintético,350005,Não informado,Tênis,Não informado,Não informado,"Mesh, Forro Esportivo, Contorno do calcanhar delineado e estruturado com contraforte termoconformado, Palmilha CIRCULAR SOFT, Solado de borracha",Não informado,Não informado,Não informado,Não informado,Ous,41,Preto,Sintético,Baixo,Masculino,1 Par,Adulto
zittashoes||12420293888,Tênis,Tênis Casual Feminino Bottero,SOBRE O PRODUTO<br>O Tênis Bottero é sinônimo de conforto e qualidade.<br>Acrescente mais estilo em seus looks do dia a dia!<br>O calçado é confeccionado em couro e conta com a biqueira em material sintético branco.<br>Garanta o seu!<br> <br>DADOS COMPLEMENTARES<br>Indicado para: dia a dia<br>Material: Couro e Sintético<br>Material interno: Tecido<br>Solado: Borracha<br>Fechamento: Cadarço Preto<br>Altura da sola: 3 cm<br>Peso do par: 500 gramas (variando de acordo com a numeração),"{""cor"":""Azul"",""genero"":""Feminino"",""marca"":""Bottero"",""material"":""Têxtil, Sintético"",""tamanho"":""37""}",Azul,Feminino,Bottero,37,,,"Têxtil, Sintético",,,,,,,,,,,Não informado,Feminino,Bottero,Não informado,Dia a dia,Não informado,Couro e Sintético,Casual,Não informado,Tênis,Não informado,Não informado,Não informado,Não informado,Cadarço Preto,Não informado,Não informado,Bottero,37,Preto,"[Couro,Sintético]",Baixo,Feminino,1 Par,Adulto
netshoes||EUZ-0234-172-37,Tênis,Tênis Skechers Go Walk Joy Nirvana,"O Tênis Skechers Go Walk Joy Nirvana une conforto e estilo para o dia a dia. O cabedal conta com malha especial para caminhadas, além de ter solado especial para absorção de impacto.","{""cor"":""Preto, Cinza"",""genero"":""Feminino"",""marca"":""Skechers"",""tamanho"":""37""}","Preto, Cinza",Feminino,Skechers,37,,,,,,,,,,,,,,Não informado,Não informado,Skechers,Não informado,Caminhada,Adulto,Malha,Go Walk Joy Nirvana,Não informado,Tênis,Não informado,Não informado,"Conforto, Estilo, Absorção de Impacto",Casual,Cadarço,Não informado,Não informado,Skechers ,37,"[Cinza,Preto]",Têxtil,Baixo,Feminino,1 Par,Adulto
brandscalcados||9590820901,Tênis,Tênis Sport Elástico Nevano Masculino Preto e Azul,"Tênis Sport Elástico Masculino<br> <br>*Características do produto:<br> Material Externo: Sintético<br> Material Interno: Têxtil <br> Solado: PVC <br> Palmilha: EVA<br> Fechamento: Elástico em forma de cadarço convencional<br> <br> <br> As medidas aproximadas do Tênis:<br>No 38 - Palmilha 25,7 cm<br> No 39 - Palmilha 26,3 cm<br> No 40 - Palmilha 27,0 cm<br> No 41 - Palmilha 27,7 cm<br> No 42 - Palmilha 28,3 cm<br> No 43 - Palmilha 29,0 cm<br> <br> <br> *Mais informações:<br>Conforto e muito estilo em todos os seus passeios e atividades, esse Tênis oferece! Construído com materiais leves, esse Tênis Masculino é versátil e ideal para você aproveitar todos os seus momentos e atividades. Seu solado emborrachado oferece tração para seus passos, auxiliando num maior conforto em cada movimento de suas atividades. A qualidade oferecida pela marca pode ser notada em todos os detalhes desse Tênis, que foi feito para quem não abre mão do bem-estar e estilo sempre. Pedida certa para os looks urbanos. O Tênis é confeccionado em material sintético de alta qualidade, forrado com material têxtil na parte interna que trás maior conforto e estilo.<br>","{""cor"":""Preto"",""genero"":""Masculino"",""marca"":""Nevano"",""material"":""Knit Elástico, Sintético"",""modelo"":""Elástico"",""tamanho"":""38""}",Preto,Masculino,Nevano,38,,,"Knit Elástico, Sintético",Elástico,,,,,,,,,,Preto e Azul,Masculino,Nevano,Não informado,Não informado,Não informado,Sintético,Sport,Não informado,Tênis,Não informado,Não informado,Elástico,Não informado,Elástico,Não informado,"38, 39, 40, 41, 42, 43",Nevano,38,"[Azul,Preto]",Sintético,Baixo,Masculino,1 Par,Adulto
sancheseribeiro||e1f31a10741911eeabc74201ac185040,Tênis,Tênis Infantil Menina Bibi 1217006 Roller Celebration 2.0,"TÊNIS INFANTIL MENINA BIBI 1217006 ROLLER CELEBRATION 2.0 Descubra a magia dos Tênis Infantis de Luz - Conforto e Diversão para os Pequenos! Os Tênis Infantis de Luz são a escolha perfeita para pais que desejam proporcionar aos seus filhos não apenas conforto excepcional, mas também muita diversão! Estes tênis incríveis são projetados para garantir que seus pequenos caminhem com estilo e segurança, enquanto desfrutam das fascinantes luzes LED integradas em cada passo. Nossos tênis infantis de luz são cuidadosamente confeccionados com materiais de alta qualidade para garantir durabilidade e conforto durante todo o dia. A sola oferece suporte flexível ideal para os pés em crescimento, enquanto o design leve permite que as crianças se movam livremente. O destaque destes tênis é, sem dúvida as luzes coloridas que acendem a cada passo! Seus filhos vão adorar ver elas brilharem enquanto exploram o mundo ao seu redor. Além de serem um verdadeiro show de luzes, esses tênis também são fáceis de calçar. Em nossa ampla seleção de tênis infantis de luz, você encontrará uma variedade de estilos, cores e tamanhos para atender ao gosto e necessidades do seu pequeno. Deixe seus pequenos brilharem a cada passo que dão! Garanta já o seu par e proporcione um toque de magia aos pés dos seus filhos. Características: - Material: Borracha- Detalhes: Com Luzes - Estilo: Infantil KIDS- Com Fechamento Calce Fácil","{""genero"":""Feminino"",""marca"":""Bibi"",""material"":""Borracha"",""tamanho"":""24""}",,Feminino,Bibi,24,,,Borracha,,,,,,,,,,,Não informado,Feminino,Bibi,Não informado,Não informado,Infantil,Borracha,Roller Celebration 20,Não informado,Tênis,Não informado,Não informado,Com Luzes,KIDS,Calce Fácil,Não informado,Não informado,Bibi,24,Rosa,Borracha,Baixo,Feminino,1 Par,Infantil
zattini||D98-4945-006-40,Tênis,Tênis Moleca Caixa Alta Básico Feminino,Tênis Moleca Caixa Alta Básico Feminino,"{""cor"":""PRETO"",""genero"":""Feminino"",""marca"":""Moleca"",""modelo"":""Caixa Alta Básico"",""tamanho"":""40""}",PRETO,Feminino,Moleca,40,,,,Caixa Alta Básico,,,,,,,,,,Não informado,Feminino,Moleca,Não informado,Não informado,Adulto,Não informado,Caixa Alta,Não informado,Tênis,Não informado,Não informado,Básico,Não informado,Não informado,Não informado,Não informado,Moleca,40,Preto,,Baixo,Feminino,1 Par,Adulto
dsskate2||14478408108,Tênis,Tênis Hocks Do Vale Black White,"O oitavo Pro Model assinado pelo skatista Marcelo 4miga e ́ totalmente ine ́dito e traz refere^ncias da sua vive^ncia dia ́ria nas ruas, mais especificamente no Vale do Anhangabau ́ no coração de São Paulo. As linhas do cabedal, que vem em nylon dupla frontura e camurc ̧a, sa~o inspiradas no basquete de rua dos anos 2000, uma paixa~o do Formiga e mais uma maneira de homenagea ́-lo pelos seus 30 anos de skate. A principal novidade esta ́ na tecnologia FLOAT SYS que torna o solado extremamente leve, com excelente densidade e memo ́ria para absorc ̧a~o de impacto.<br>Material Composição<br>Cabedal: Camurça<br>Solado: Eva e Borracha<br>Lingueta: Têxtil<br> <br>Pisada: Neutra<br> <br>Medidas da palmilha do tênis<br>Tamanho 34 - 22,6 cm<br> Tamanho 35 - 23,2 cm<br> Tamanho 36 - 23,9 cm<br> Tamanho 37 - 24,6 cm<br> Tamanho 38 - 25,2 cm<br> Tamanho 39 - 25,9 cm<br> Tamanho 40 - 26,6 cm<br> Tamanho 41 - 27,2 cm<br> Tamanho 42 - 27,9 cm<br> Tamanho 43 - 28,6 cm<br> Tamanho 44 - 29,2 cm","{""genero"":""Feminino"",""indicacao"":""Esporte"",""marca"":""Hocks"",""tamanho"":""43""}",,Feminino,Hocks,43,Esporte,,,,,,,,,,,,,Black White,Unissex,Hocks,"34 - 226 cm, 35 - 232 cm, 36 - 239 cm, 37 - 246 cm, 38 - 252 cm, 39 - 259 cm, 40 - 266 cm, 41 - 272 cm, 42 - 279 cm, 43 - 286 cm, 44 - 292 cm",Skate,Adulto,"Camurça, Eva, Borracha, Têxtil",Do Vale,Não informado,Tênis,Não informado,Não informado,FLOAT SYS,Casual,Cadarço,Não informado,34 ao 44,Hocks,43,Preto,,Baixo,Masculino,1 Par,Adulto
nextcalcados||15700337551,Tênis,Tênis Rainha Alive 2 Feminino,"Conte com o Tênis Rainha Alive II Feminino para complementar o seu Look com estilo e conforto. Esse tênis feminino é feito em material macio e respirável, garantindo conforto e liberdade no visual esportivo. O amortecimento em eva é ideal para corridas leves e caminhadas.","{""genero"":""Feminino"",""marca"":""Rainha"",""tamanho"":""36""}",,Feminino,Rainha,36,,,,,,,,,,,,,,Não informado,Feminino,Rainha,Não informado,"Corrida leve, Caminhada",Adulto,Não informado,Alive 2,Não informado,Tênis,Não informado,Não informado,"Respirável, Confortável",Esportivo,Cadarço,Não informado,Não informado,Rainha,36,Preto,,Baixo,Feminino,1 Par,Adulto
shopunlimited||FRSGIB3900PRETOx35,Tênis,Tênis Feminino Lona Cores Diversas Bárbara Barros,"Composição:Material: Lona 100% algodãoInterior: Lona 100% algodãoPalmilha: EVA de 5mm dublada com lona 100% algodãoSolado: T.R. emborrachado com biqueira integradaModelagem exclusiva, design moderno e conforto absoluto.Disponível nas Cores: Preto, Amarelo, Rosa, Estampa Zebra, Estampa OnçaTabela de Medidas:N° 34 - 22,0 cmN° 35 - 22,5 cmN° 36 - 23,0 cmN° 37 - 23,5 cmN° 38 - 24,0 cmN° 39 - 24,5 cmN° 40 - 25,0 cmInformações Adicionais:Ideal para compor qualquer opção de look, seja mais despojado ou formal. Nosso tênis feminino oferece opções para desafiar sua criatividade para composição de uma grande variedade de possíveis combinações, para tendências supermodernas.Ideal para quem busca bem estar, conforto, praticidade, sempre aliados à modernidade para vários tipos de atividades, seja no dia-a-dia ou mesmo em seus momentos de lazer e descontração. Todos os calçados de nossa loja tem Garantia contra defeitos de Fabricação.Tênis Feminino Lona Cores Diversas","{""cor"":""Preto"",""genero"":""Feminino"",""marca"":""Bárbara Barros"",""material"":""Lona"",""tamanho"":""35""}",Preto,Feminino,Bárbara Barros,35,,,Lona,,,,,,,,,,,Cores Diversas,Feminino,Bárbara Barros,Não informado,Não informado,Não informado,Lona,Não informado,Não informado,Tênis,Não informado,Não informado,"Design moderno, Conforto absoluto, Biqueira integrada",Não informado,Não informado,Não informado,"34 - 220 cm, 35 - 225 cm, 36 - 230 cm, 37 - 235 cm, 38 - 240 cm, 39 - 245 cm, 40 - 250 cm",Bárbara Barros,35,Preto,Lona,Baixo,Feminino,1 Par,Adulto
netshoes||420-9810-461-39,Tênis,Tênis DC Shoes Magnolia SE Feminino,"Para trabalhar ou curtir os momentos de lazer, aposte no Tênis DC Shoes Feminino. Confeccionado com material macio, o cabedal possui pequenos furos que oferecem frescor aos seus pés; o modelo traz também calcanhar acolchoado e cadarço para ajuste eficiente. O solado emborrachado proporciona ótima aderência e tração, garantindo conforto entre uma passada e outra. Arrase no look para o dia a dia dentro e fora das pistas com o Tênis Feminino da DC Shoes.","{""cor"":""Creme"",""genero"":""Feminino"",""indicacao"":""Dia a Dia"",""marca"":""DC Shoes"",""tamanho"":""37""}",Creme,Feminino,DC Shoes,37,Dia a Dia,,,,,,,,,,,,,Não informado,Feminino,DC Shoes,Não informado,Não informado,Adulto,Não informado,Magnolia SE,Não informado,Tênis,Não informado,Não informado,"Cadarço para ajuste eficiente, calcanhar acolchoado, pequenos furos que oferecem frescor aos seus pés",Não informado,Cadarço,Não informado,Não informado,DC Shoes,37,Creme,Sintético,Baixo,Feminino,1 Par,Adulto
aquarelakidsloja||15815700954,Tênis,Tênis Infantil Bibi Luz Space Wave Masculino Vermelho,"O Tênis de Luz Bibi Space Wave é diversão garantida! Deixa os pezinhos dos nossos pequenos fofos e iluminados. Possui um exclusivo sistema de luzes de led que não é preciso se preocupar em recarregar, devido a sua bateria de 200 mil ciclos. E o melhor, além de divertido, o tênis Bibi Space Wave é super macio e fácil de calçar.","{""cor"":""Vermelho"",""genero"":""Masculino"",""marca"":""Bibi"",""tamanho"":""21""}",Vermelho,Masculino,Bibi,21,,,,,,,,,,,,,,Vermelho,Masculino,Bibi,Não informado,Não informado,Infantil,Não informado,Space Wave,Não informado,Tênis,Não informado,Não informado,Luz,Não informado,Não informado,Não informado,Não informado,Bibi,21,Vermelho,,Baixo,Masculino,1 Par,Infantil
riosulcalcados2||13675-84439,Tênis,Tênis Kolosh Casual Feminino C3185,"Praticidade e conforto são sinônimos do modelo casual da Kolosh! Com design clean e moderno, graças as costuras em formatos geométricos e aplicação do pin da marca, o Tênis Kolosh Casual de Calce Fácil também conta com o elástico no lugar do cadarço, proporcionando um calce fácil pra quem tem um dia corrido! Já a palmilha Impulse garante muito conforto, com espuma de memória inteligente que oferece absorção de impacto ao caminhar. Já o solado com a tecnologia Touch+ vai proporcionar maior aderência e segurança na pisada além de ser muito flexível.<br>","{""genero"":""Feminino"",""indicacao"":""Dia a Dia"",""marca"":""Kolosh"",""tamanho"":""39""}",,Feminino,Kolosh,39,Dia a Dia,,,,,,,,,,,,,Não informado,Feminino,Kolosh,Não informado,Não informado,Adulto,Não informado,Casual,Não informado,Tênis,Não informado,Não informado,Calce Fácil,Não informado,Elástico,Não informado,Não informado,Kolosh,39,Preto,Sintético,Baixo,Feminino,1 Par,Adulto
adidas||118020,Tênis,Tenis CLIMACHILL Ride Feminino Cinza,"Aproveite 360 graus de corrida adaptável e respirável. Cabedal estruturado em mesh com listras seladas para ajuste fantástico, entressola ADIPRENE®+ e sola de borracha porosa para o máximo em conforto.Cabedal em mesh para conforto e respiração dos pés. Sola de Borracha porosa para maior conforto. Entressola com adiPRENE®+ integral para absorção de impacto e impulso na parte dianteira do pé.","{""cor"":""Grey"",""genero"":""Feminino"",""marca"":""Adidas""}",Grey,Feminino,Adidas,,,,,,,,,,,,,,,Cinza,Feminino,CLIMACHILL,Não informado,Não informado,Não informado,"Mesh, Borracha",Ride,Não informado,Tênis,Não informado,Não informado,"Respirável, Conforto, Absorção de impacto",Não informado,Não informado,Não informado,Não informado,Adidas,,Cinza,,Baixo,Feminino,1 Par,Adulto
dsskate2||16032787832,Tênis,Tênis Freeday Heart Preto Branco Royal,"Chega as ruas o modelo Heart, um tênis de skate especialmente projetado para proporcionar conforto, proteção e desempenho para o skatistas durante suas sessões.<br>Feito de materiais resistentes e duráveis, como camurça e couro, o Heart apresenta uma sola com tecnologia Air que foi produzida em borracha 100% natural, tendo mais aderência aos diversos tipos de superfícies, garantindo ao skatista uma maior desempenho nas manobras. A parte superior do tênis é reforçada com costuras duplas que aumentam a sua durabilidade.<br>O Heart foi projetado para ir além do skate, trazendo linhas que proporcionam conforto e estilo para o uso urbano, as diversas opções de cores do Heart refletem a cultura do skate e a personalidade de cada skatista.<br>Medidas de palmilha:<br> <br>Tamanho 34 - 23,4 cm<br> Tamanho 35 - 24,0 cm<br> Tamanho 36 - 24,4 cm<br> Tamanho 37 - 25,2 cm<br> Tamanho 38 - 25,9 cm<br> Tamanho 39 - 26,6 cm<br> Tamanho 40 - 27,4 cm<br> Tamanho 41 - 28,0 cm<br> Tamanho 42 - 28,6 cm<br> Tamanho 43 - 29,0 cm<br> Tamanho 44 - 30,0 cm","{""marca"":""Freeday"",""tamanho"":""40""}",,,Freeday,40,,,,,,,,,,,,,,Preto Branco Royal,Unissex,Freeday,34 ao 44,Skate,Adulto,"Camurça, Couro, Borracha",Heart,Não informado,Tênis,Skate,Não informado,"Tecnologia Air, Sola em borracha 100% natural, Costuras duplas",Casual,Cadarço,Não informado,BR,Freeday,40,Preto,"[Borracha,Camurça,Couro]",Baixo,Masculino,1 Par,Adulto
