Unnamed: 0,Unnamed: 1,title,description,Unnamed: 4,Atributos <empresa terceira>,Unnamed: 6,Unnamed: 7,Unnamed: 8,AI-PAVE-BR,Unnamed: 10,Unnamed: 11,Unnamed: 12,Atributos Multimídia,Unnamed: 14,Unnamed: 15,Unnamed: 16
ebomdecomprar||2471,Lavadora de Roupas,Lavadora de Roupas Electrolux LAC13 13kg,"Com a correria do dia a dia é ótimo contar com eletrodomésticos que facilitem as tarefas de casa, como a Lavadora LAC13 com dispenser autolimpante e tecnologia Jet&amp;Clean da Electrolux. Um aparelho com capacidade para lavar até 13 kg de maneira eficiente e fácil, já que a função lavagem econômica permite reaproveitar a água da lavagem, e você pode lavar o quintal, a casa ou até mesmo os calçados. Os produtos diluídos são adicionados a água pelas laterais do cesto e não depositados sobre as roupas, evitando manchas. Aumenta a velocidade da agitação melhorando o desempenho da lavagem. Indicado para manchas mais difíceis ou roupas mais sujas. Com uma única tecla, você pode parar ou avançar a programação da máquina e depois retomar de onde parou. Você ficará satisfeito ao notar a facilidade de selecionar as mais variadas funções do eletrodoméstico através do painel intuitivo, com simples toques no display e girando os botões você seleciona os recursos desejados. Roupas limpas e cheirosas com a agilidade e facilidade que você sempre sonhou. <br> <br> <br> Especificações Técnicas:<br> Capacidade: 13 kg<br> Abertura superior<br> Trava de segurança <br> Painel smart touch<br> Cesto de polipropileno<br> Funções lava, enxágua e centrífuga<br> Função reaproveita água<br> Consumo aproximado de água 155 litros por ciclo<br> Visualizador das etapas de lavagem<br> Dispenser para água, sabão e alvejante<br> Eliminação de fiapos pois possui filtro pega fiapos<br> Pés reguláveis<br> <br> <br> Dimensões:<br> Altura: 102 cm<br> Largura: 66 cm<br> Profundidade: 73 cm<br> Peso: 44,5 kg<br> <br> <br> Garantia do fornecedor de 12 meses.","{""capacidade_de_lavagem"":""13 kg"",""cor"":""Branco"",""marca"":""Electrolux"",""voltagem"":""220 V""}",Electrolux,220 V,13 kg,Branco,Electrolux,Não informado,13kg,Não informado,Electrolux,220V,13kg,Branco
climario||20905,Lavadora de Roupas,Maquina de Lavar 14Kg Consul CWH14AB Branca 127V,"Já pensou em lavar mais gastando menos? A Nova Lavadora Consul 14kg conta com o sistema Dosagem Extra Econômica, você economiza até 70% de sabão em pó, e ainda garante que até seu edredom fica bem lavado, com o Ciclo Edredom Bem pensado, né?. É fácil economizar seguindo o passo a passo do exclusivo sistema Dosagem Extra Econômica: 1. Coloque as roupas na lavadora e veja a marcação na régua interna 2. Selecione o nível de água indicado pela régua 3. Selecione o nível de sujeira 4. Use o copinho para medir a quantidade de sabão, economizando até 70% de sabão em pó e garantindo que suas roupas fiquem bem lavadas Ciclo Edredom : Até o seu edredom de casal fica bem lavado! Você só precisa escolher o ciclo exclusivo para ele. Dispenser Limpa Fácil : Com o novo formato do dispenser, você consegue abastecer com sabão e amaciante de maneira prática. E quando precisar, é só tirar e limpar com toda facilidade. Lavagem rápida e suave para as roupas pouco sujas, que pedem de volta o cheirinho de roupa limpa. Lavagem Econômica : Com a Lavagem Econômica, você pode reaproveitar a água usada na lavadora para outros usos na sua casa. Isso mesmo: suas roupas ficam limpas e você ainda ganha com a economia. CICLOS DE LAVAGEM = 4 FUNÇÃO CICLO RÁPIDO = Sim NÍVEIS DE ÁGUA = 4 NÍVEL AUTOMÁTICO DE ÁGUA = Não FUNÇÃO ESTERILIZAÇÃO = Não ÁGUA QUENTE = Não REUTILIZAÇÃO DE ÁGUA = Não DESLIGAMENTO AUTOMÁTICO = Sim PRÉ-LAVAGEM = Não TRAVA DE SEGURANÇA = Não SELEÇÃO POR TIPO DE ROUPA = Sim","{""capacidade_de_lavagem"":""14 kg"",""cor"":""Branco"",""marca"":""Consul""}",Consul,,14 kg,Branco,Consul,127V,14Kg,Branca,Consul ,110V,14kg,Branco
magazineluiza||010572100,Lavadora de Roupas,Lavadora de Roupas Brastemp 14Kg Cesto Inox 12 Programas de Lavagem Branca BWK14AB,"A Lavadora de roupas Brastemp BWK14AB 14kg, é uma verdadeira aliada para quem busca praticidade e eficiência na hora de cuidar das roupas! Com um design moderno e exclusivo, esta lavadora vai revolucionar a sua experiência de lavanderia.

A Brastemp BWK14AB é a escolha ideal para quem procura uma lavadora com alta performance de lavagem e remoção de manchas. Equipada com o ciclo tira-manchas Advanced, ela é capaz de eliminar mais de 40 tipos de manchas, desde as mais comuns até as mais difíceis, como gordura e canetinha, garantindo resultados impecáveis em cada lavagem.

Além disso, esta lavadora possui o ciclo Antibolinhas, projetado para preservar a qualidade dos tecidos, mantendo suas roupas com aparência de novas por mais tempo. Com o Ciclo Cores Duradouras, suas roupas coloridas permanecerão vibrantes lavagem após lavagem, sem o risco de desbotamento.

O sensor de ajuste de água automático é uma característica inteligente que adapta o consumo de água de acordo com a quantidade de roupa, otimizando a lavagem e reduzindo o desperdício. Com 12 programas de lavagem disponíveis, esta lavadora foi projetada para atender às diversas necessidades do seu dia a dia, proporcionando praticidade e eficiência em cada ciclo.

Disponível na cor branca, a Brastemp BWK14AB é uma escolha confiável para quem procura uma lavadora de alta qualidade. Adquira já a sua e descubra como ela pode facilitar sua rotina doméstica, proporcionando resultados excepcionais em cada lavagem. Garanta já a sua lavadora Brastemp e transforme a maneira como você cuida das suas roupas!","{""cor"":""Branco"",""marca"":""Brastemp"",""voltagem"":""220 V""}",Brastemp,220 V,,Branco,Brastemp,Não informado,14Kg,Branca, Brastemp,220V,14kg,Branco
gazinshop||456,Lavadora de Roupas,Lavadora de Roupas Automática 11.5 kg Consul Facilite - CWG12A,"A Lavadora de Roupas Automática Consul Facilite 11,5Kg foi pensada nos mínimos detalhes para você.O nível fácil indica a medida certa de água e sabão , evitando disperdício e o Dispenser Flex é perfeito para você dosar tanto o sabão líquido ou em pó, deixando suas roupas muito mais limpas!E você ainda pode reaproveitar a água usada na lavadora para outros usos na sua casa, com a Lavagem Econômica. Roupas limpas e você ainda ganha com economia. É bem pensado. É Consul!<br> <br> <br> Recursos<br> Função Mais Secas: Roupas mais secas e menos tempo no varal. A função Roupas Mais Secas centrifuga mais as roupas diminuindo o tempo delas no varal, além de trazer mais facilidade na hora de tirá-las da máquina.<br> Nível Fácil: Água e sabão na medida certa para as suas roupas. Com o Nível Fácil, você evita o desperdício e garante a lavagem ideal. Olha que bem pensado: você coloca as roupas na máquina, vê em que nível elas chegam na régua dentro do cesto, e usa o mesmo nível para dosagem de sabão e água. Não tem erro!<br> Diluição Antimanchas: Porque ninguém merece mancha de sabão na roupa lavada. Ninguém merece manchas de sabão na roupa que acabou de sair da máquina. Por isso, com a Diluição Antimanchas, a lavadora dilui o sabão antes de entrar em contato com os tecidos. Bem pensado, né?<br> Lavagem Econômica: Mais economia com o reaproveitamento de água. Com a Lavagem Econômica, você pode reaproveitar a água usada na lavadora para outros usos na sua casa. Isso mesmo: suas roupas ficam limpas e você ainda ganha com a economia<br> Dispenser Flex: Pó ou líquido,você que escolhe! O Dispenser Flex da Consul traz o nível certinho para você dosar os 2 tipos de sabão da melhor forma para deixar suas roupas limpas!<br> Duplo Enxágue: Menos resíduos de sabão nas suas roupas. A Função Duplo Enxágue remove ainda mais resíduos de sabão que o enxágue comum, pra garantir que suas roupas fiquem ainda mais limpas.<br> Filtro Pega Fiapos: Chega de ficar removendo fiapos das roupas. O filtro elimina fiapos indesejáveis das roupas e é removível, sendo muito mais fácil de limpar.<br> <br> <br> Especificações Técnicas:<br> Tipo de lavadora: Automática.<br> Design: Facilite.<br> Material: Gabinete em aço. Cesto Inox e tampa em vidro temperado.<br> Funções: Lava, enxágua e centrifuga.<br> Tipo de painel: Eletrônico.<br> Tipo de água: Fria.<br> Tipo de abertura: Superior.<br> Programas de lavagem: 16 Programas.<br> Níveis de água: 4 níveis: Extra Baixo, Baixo, Médio e Alto.<br> Dispenser: Gaveta para sabão, amaciante dispenser no anel do tanque para Alvejante.<br> Molho: Molho Longo e Curto.<br> Tampa: Vidro Temperado.<br> Cesto: Cesto Inox.<br> Eliminação de fiapos: Filtro pega fiapos.<br> Centrifugação: 750 rpm.<br> Pés: Pés Reguláveis.<br> Baixo consumo de energia: Classe A.<br> Baixo consumo de água: Classe A.<br> Consumo aprox. de energia: 0,35 kwh.<br> Consumo aprox. de água: 143 litros.<br> Potência: 1/4 hp.<br> Capacidade de roupa seca: 11,5 Kg.<br> Centrifugação: 750 rpm.<br> <br> <br> Dimensões do Produto:<br> Altura: 104 cm<br> Largura: 57 cm<br> Profundidade: 57 cm<br> Peso: 38 kg<br> <br> <br> Garantia do Fornecedor de 12 Meses","{""capacidade_de_lavagem"":""11.5 kg"",""cor"":""Branco"",""marca"":""Consul"",""voltagem"":""220 V""}",Consul,220 V,11.5 kg,Branco,Consul,Não informado,115 kg,Não informado,Consul ,220V,"11,5kg",Branco
whirlpool||326031540,Lavadora de Roupas,Máquina de Lavar Brastemp 17Kg Branca com Ciclo Tira Manchas Advanced e Ciclo Antibolinha - BWK17AB,"A nova Máquina de Lavar Brastemp 17kg conta com Design moderno e a alta Performance do Ciclo Tira-Manchas Advanced para retirar mais de 40 tipos de manchas[1], incluindo gordura e canetinha. E para o máximo Cuidado com suas Roupas, a lavadora possui o Ciclo Antibolinhas.","{""capacidade_de_lavagem"":""17 kg"",""cor"":""Branco"",""marca"":""Brastemp"",""voltagem"":""Bivolt""}",Brastemp,Bivolt,17 kg,Branco,Brastemp,Não informado,17Kg,Branca, Brastemp,110V,17kg,Branco
magazineluiza||010505000,Lavadora de Roupas,Lavadora de Roupas 9Kg,,"{""capacidade_de_lavagem"":""9 kg"",""marca"":""Brastemp"",""voltagem"":""220 V""}",Brastemp,220 V,9 kg,,Não informado,Não informado,9Kg,Não informado, Brastemp,220V,9kg,Branco
magazineluiza||237972500,Lavadora de Roupas,Lavadora de Roupas Brastemp Inverter 10Kg,"Hoje em dia não dá nem pra imaginar viver sem uma Lavadora de Roupas, não é mesmo? Além de praticidade as lavadoras são capazes de deixar diversos tipos de tecidos e peças limpinhas e cheirosas. Vem conhecer essa Lavadora de roupas da Brastemp. Esse é o modelo BNF10AB que vai deixar sua lavanderia ainda mais completa, sem falar na beleza dessa máquina de lavar na cor Branco. Ah, é importante você saber que ela tem capacidade de lavagem de 10kg, tá? Isso quer dizer que dá pra lavar as roupas acumuladas da semana, como os uniformes do trabalho e até as peças mais pesadas como roupas de cama e edredon, viu? Aí você vai contar com 15 programas de lavagem diferentes para cada tipo que precisar. Por exemplo, Tira manchas PRO, Edredom, Vaporizar, Extra Silencioso, Antibactéria, Rápido 15 min, Dia a Dia, Delicado, Cores Duradouras, Brancas, Enxaguar e Centrifugar, Centrifugar, Lã, Cama e Banho e ECO. Ela ainda conta com Motor Inverter, com protetor térmico, o Material do Cesto é de Inox com base de plástico para durar muito tempo e tipo de água que ela utiliza é Água quente. Possui Smart Sensor: que ajusta automaticamente o nível de água, energia e o tempo de secagem. Além de economize até 40% de água e energia com sensores inteligentes que identificam o volume de roupas e determinam a utilização ideal de recursos para cada ciclo. Aproveite essa Lavadora e garanta mais facilidade na hora de cuidar das roupas sujas.","{""cor"":""Branco"",""marca"":""Brastemp"",""voltagem"":""127 V""}",Brastemp,127 V,,Branco,Brastemp,Não informado,10Kg,Branco, Brastemp,110V,10kg,Branco
magazineluiza||010558001,Lavadora de Roupas,Lavadora de Roupas Consul CWS12 ABBNA,"A Lavadora Consul 12 kg traz detalhes que facilitam o seu dia a dia, como a função Eco Enxágue que economiza 10% da água usada no enxágue, sem prejudicar o processo. A função Reutilizar Água permite o reaproveitamento de até 100% dá água usada na lavagem, assim aquela água que seria descartada, fica disponível para outros usos na sua casa. Além disso, até o seu edredom fica bem lavado! Tudo que você precisa fazer é escolher o ciclo exclusivo para ele.","{""capacidade_de_lavagem"":""12 kg"",""cor"":""Branco"",""marca"":""Consul"",""voltagem"":""220 V""}",Consul,220 V,12 kg,Branco,Consul,Não informado,12 kg,Não informado,Consul ,220V,12kg,Branco
ebomdecomprar||2473,Lavadora de Roupas,"Lavadora de Roupas Electrolux LAC11 Automática 10,5kg","A Lavadoura de Roupas LAC11 é ideal para o seu lar. Com 10,5 kg, possui dispenser Multibox, o que disponibiliza que você coloque todos os produtos que precisa para deixar suas roupas limpas e macias em um único compartimento, sendo este autolimpante, através do jato d`água pressurizada que dissolve completamento os produtos, evitando manchas nas roupas e mantendo o dispenser sempre limpo, com a turbo agitação a velocidade é aumentada para melhorar o desempenho do cesto, indicado para manchas mais difíceis ou roupas mais sujas, a função turbo secagem faz com apenas um botão você consiga acelerar a centrifugação, deixando as roupas mais secas. <br> <br> <br> Especificações Técnicas:<br> Capacidade 10,5 Kg<br> Abertura Superior<br> Funções turbo secagem<br> Função enxague<br> Lava edredons<br> Lava tênis<br> Função reaproveita água<br> Dispenser<br> <br> <br> Dimensões:<br> Altura: 103,7 cm<br> Largura: 59 cm<br> Profundidade: 6,7 cm<br> Peso: 40,4 kg<br> <br> <br> Garantia do fornecedor de 12 meses.","{""capacidade_de_lavagem"":""10.5 kg"",""cor"":""Branco"",""marca"":""Electrolux""}",Electrolux,,10.5 kg,Branco,Electrolux,Não informado,105kg,Não informado,Electrolux,110V,"10,5kg",Branco
climario||27777,Lavadora de Roupas,Máquina de Lavar 14Kg Electrolux LED14 Branca 220V,"Máquina de Lavar 14Kg Electrolux LED14 Branca <strong> Exclusiva Tecnologia Jet&amp;Clean : </strong> Dispenser autolimpante com tecnologia Jet&amp;Clean, que através de fortes jatos de água otimiza o uso do sabão e do amaciante, além de diluí-los em até 100%1 antes de entrarem em contato com as roupas, evitando manchas e relavagem. 1Teste comparativo interno realizado com a LT10B (sem Jet&amp;Clean), verificando a distribuição dos insumos líquidos na carga de roupa mais próxima ao fundo do cesto. Uso de amaciante líquido (150ml) e 8kg de carga, com pressão de água de 240kPa. Área atingida pelo amaciante de 99,99% e desvio padrão 0,01. <strong> Ultra Filter Pega Fiapos: </strong> Retém e armazena até 8 vezes2 mais fiapos: sistema de filtragem que retém os fiapos desagradáveis que podem ficar nas roupas após a lavagem. 2O maior volume interno do filtro pode armazenar até 8 vezes mais fiapos. Este produto possui filtro com volume interno 8 vezes maior quando comparado ao volume interno do filtro do produto LT12F, segundo procedimento interno em laboratório da Electrolux. <strong> Sistema de Lavagem com Ciclos Rápidos: </strong> Vida longa às roupas. Possui um sistema de lavagem, que otimiza o tempo dos programas de forma automática, deixando-os mais rápidos quando necessário e mantendo a mesma performance. Isso promove mais cuidado e menos desgaste das roupas. <strong> Programa Super Silencioso: </strong> Máquina de lavar roupa com tecnologia silenciosa que, através do programa “Super Silencioso” reduz o nível de ruído durante a lavagem, o que permite lavar as roupas a qualquer horário, de acordo com a sua rotina. <strong> Cesto Inox: </strong> Com cesto inox, que proporcionam um design mais moderno e mais cuidado com as suas roupas. <strong> Função Limpeza de Cesto: </strong> Possui uma função de autolimpeza no cesto da máquina. Essa limpeza, evita que resíduos de outras lavagens fiquem acumulados no cesto, promovendo uma lavagem mais eficiente. <strong> Programas de Lavagem: </strong> Possui 11 programas de lavagem, especialmente desenvolvidos para lavar adequadamente todos os tipos de roupas e sujeiras. Inclusive edredons de casal para camas queen size e roupas de tecidos delicados. <strong> Função Avança Etapas: </strong> Permite avançar a programação da máquina através de uma única tecla. Promove agilidade no dia a dia com apenas um toque. <strong> Programa Rápido: </strong> Maior praticidade e mais tempo livre pra você! Programa de lavagem rápida, ideal para roupas pouco sujas. <strong> Função Turbo Agitação/Secagem: </strong> Aumenta a ação mecânica da agitação melhorando o desempenho da lavagem. Indicado para manchas mais difíceis ou roupas mais sujas. Também aumenta o tempo de centrifugação permitindo que as roupas saiam menos úmidas da lavadora comparado a uma centrifugação normal.","{""capacidade_de_lavagem"":""14 kg"",""cor"":""Branco"",""marca"":""Electrolux"",""voltagem"":""220 V""}",Electrolux,220 V,14 kg,Branco,Electrolux,220V,14Kg,Branca,Electrolux,220V,14kg,Branco
arede||21081JBA206,Lavadora de Roupas,Lavadora de Roupas Electrolux Turbo LAC09 com AutoClean Branco 220V,"<p>Lavadora Turbo Electrolux LAC09, nunca foi tão simples deixar todo o cuidado com as suas roupas para uma lavadora. Sem se preocupar em manchar suas roupas, através do Dispenser Autolimpante, os produtos chegam às roupas totalmente dissolvidos. Conta com programa exclusivo para lavar roupas de cama, tênis e edredom, sem se preocupar em danificar as peças. Além disso, as funções Turbo Agitação e Turbo Secagem, garantem roupas perfeitamente limpas e secas com menos tempo no varal. Com o Dispenser Autolimpante, durante o próprio ciclo de lavagem, jatos de água pressurizados garantem a limpeza do dispenser. Graças à tecnologia Jet&amp;Clean, a limpeza deixou de ser uma preocupação sua. Aproveite a qualidade que só a Electrolux te oferece!</p> <p>Especificações: </p> <p>Comprimento: 54 cm</p> <p>Largura: 62 cm</p> <p>Altura: 106 cm</p> <p>Tensão / Voltagem: 220V</p> <p>Dispenser AutoClean: Jatos de água pressurizados garantem a limpeza do dispenser</p> <p>Painel Intuitivo: Desenvolvido por engenheiros com a função de facilitar seu entendimento e antecipar necessidades</p> <p>Tecla Avança Etapas: Uma única tecla, você pode parar ou avançar a programação da máquina e depois retomar de onde parou</p> <p>Reutilização de Água: Você pode reutilizar a água da lavagem para outros fins como lavar o chão ou até mesmo refazer o ciclo da máquina</p> <p>Programa Tênis / Edredom: Programas predeterminados para limpeza de tênis, edredons e cama/banho</p> <p>Turbo Secagem: Você consegue acelerar a centrifugação, deixando as roupas mais secas</p> <p>Tecla Turbo Agitação: Basta acioná-la para lavagens mais profundas e garantia de limpeza total das peças</p> <p>Limpeza Fácil do Cesto: Limpa automaticamente o cesto da sua lavadora e evita resíduos de outras lavagens</p> <p>Cor: Branco</p> <p>As configurações do seu monitor ou dispositivo móvel podem afetar a tonalidade da cor do produto. Conferir na descrição.</p>","{""cor"":""Branco"",""marca"":""Electrolux"",""voltagem"":""220 V""}",Electrolux,220 V,,Branco,Electrolux,220V,Não informado,Branco,Electrolux,220V,8.5kg,Branco
