Unnamed: 0,Unnamed: 1,title,description,Unnamed: 4,Atributos <empresa terceira>,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,AI-PAVE-BR,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Atributos Multimidia,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43
martinensepneus||707,Pneu,Pneu Xre 300 Xr 250 Tornado Lander 250 120/80-18 62s R34 Rinaldi,"<p><span><span><span>PNEU 120/80-18 62S R34 RINALDI</span></span></span></p><p><span><span><span>Pneus desenvolvidos para uso predominante em estradas asfaltadas com a concepção ON/OFF, excelente performance e relação custo-benefício. Indicados para motos de maior performance.</span></span></span><br> </p><p><span><span><span>Aplicado em :</span></span></span></p><p><span><span><span><span>Honda: Xr 250 Tornado // Xre 300 // Xre 190</span></span></span></span></p><p><span><span><span><span>Yamaha: Xtz 250 Lander // Xtz 250 Ténéré</span></span></span></span></p> <p><span><span><span>- Marca: Rinaldi</span></span></span></p><p><span><span><span>- Modelo : R34</span></span></span></p><p><span><span><span>- País de Origem : Brasil</span></span></span></p><p><span><span><span>- Aro : 18</span></span></span></p><p><span><span><span>- Capacidade : 265 Kg / 180 Km/h </span></span></span></p><p><span><span><span>- Altura : 64,9Cm</span></span></span></p><p><span><span><span>- Largura : 12Cm</span></span></span></p><p><span><span><span>- Comprimento : 64,9Cm</span></span></span></p><p><span><span><span>- Peso : 4,00Kg</span></span></span></p><p><span><span><span>- Montagem : Tube Type ( TT - Uso Com Camara )</span></span></span></p><p><span><span><span>- Aplicação : Traseiro </span></span></span></p> <p><br><span><span><span>Garantia de 5 anos contra defeitos de fabricação.</span></span></span></p>","{""altura_do_pneu"":""80"",""aro"":""18\"""",""marca"":""Rinaldi""}",Rinaldi,"18""",80,,,,,,,,,,,,,,Rinaldi,18,649Cm,12Cm,Não informado,Não informado,12Cm,Não informado,Asfalto,Não informado,Motos de maior performance,TT - Uso Com Camara,400Kg,649Cm,80,120/80-18,Rinaldi,"18""",80,120,1 Pneu,,Traseiro
webpneus||607423969,Pneu,Pneu Achilles Aro 17 235/45R17 ATR Sport 2 97W,"<p>Inspirado no sucesso de seu antecessor, o ATR Sport 2 foi desenvolvido para proporcionar um nível de performance excepcional para perfeito controle do veículo, alto conforto e performance elevada em piso seco ou molhado. Sobre a Achilles Os pneus Achilles são fabricados em uma moderna fábrica localizada na Indonésia – país de grande tradição na produção de pneus – e que conta com a mais alta tecnologia, combinada aos mais de 25 anos de experiência da empresa na produção de pneumáticos, também obtida por meio de parcerias técnicas com a Pirelli (1991) e com a Continental (1995). A Achilles Pneus está presente em todos os continentes, em mais de 83 países, e ao longo dos anos construiu uma ótima reputação tanto no país de origem quanto internacionalmente. Os excelentes resultados no desenvolvimento dos nossos pneus refletem a confiança depositada pelos fabricantes de veículos que elegeram a Achilles Pneus como equipamento original para os seus automóveis: Honda, Hyundai, Kia, Mitsubishi, Nissan, Suzuki, entre outras.</p>  <p><br>Classificação do produto</p> <p><br>Fabricante: Achilles</p> <p>Modelo: ATR Sport 2</p> <p>Medida: 235/45R17</p> <p>Largura: 235mm</p> <p>Perfil: 45% da largura</p> <p>Aro: 17 polegadas</p> <p>Índice de carga: 97 - 730kg</p> <p>Índice de velocidade: W - 270km/h</p> <p>Run Flat: Não</p> <p>Tipo de terreno: HT</p> <p>Selo Inmetro: Sim</p> <p>Garantia: 5 anos</p> ","{""aro"":""17\"""",""marca"":""Achilles""}",Achilles,"17""",,,,,,,,,,,,,,,Achilles,17,45,235,2,ATR Sport 2,235,Não informado,HT,Não informado,Não informado,Não informado,Não informado,Não informado,45,23545R17,Achilles,"17""",45,235,1 Pneu,,
webpneus||32240-4,Pneu,Kit 4 Pneus Bridgestone Aro 20 245/45R20 Turanza T005 Run Flat 99Y,"<p>Pneus de ultra high performance, desenvolvido para proporcionar maior controle e frenagem em condições adversas, especialmente em pista molhada, oferecendo segurança e conforto ao dirigir. Possui excelente frenagem no molhado e baixa resistência ao rolamento além de promover o contato uniforme da banda de rodagem com o solo gerando menor desgaste irregular e maior vida útil do pneu. Sobre a Bridgestone Com sede em Tóquio, no Japão, a Bridgestone é líder mundial em desenvolvimento de tecnologias inovadoras para pneus e faz investimentos contínuos em pesquisa que favorecem o desenvolvimento de novos produtos, surpreendendo o mercado em vários aspectos. Sua produção se resume em performance, frenagem, durabilidade, economia de combustível e criação de pneus mais leves e que usem menos matéria-prima. A marca produz pneus a nível mundial para os diversos tipos de veículos e faz tudo isso sem esquecer do cuidado com o meio ambiente, com o objetivo de contribuir para uma sociedade cada vez mais sustentável. Na Pneufree.com você encontra o melhor mix de pneus Bridgestone disponíveis no Brasil.</p>  <p><br>Classificação do produto</p> <p><br>Fabricante: Bridgestone</p> <p>Modelo: Turanza T005</p> <p>Medida: 245/45R20</p> <p>Largura: 245mm</p> <p>Perfil: 45% da largura</p> <p>Aro: 20 polegadas</p> <p>Índice de carga: 99 - 775kg</p> <p>Índice de velocidade: Y - 300km/h</p> <p>Run Flat: Sim</p> <p>Tipo de terreno: HT</p> <p>Extra Load: Nao</p> <p>Tipo de construção: Radial</p> <p>Inmetro: Sim</p> <p>Referência: 32240</p> <p>Categoria: SUV</p> <p>Garantia: 5 anos</p> ",,,,,,,,,,,,,,,,,,Bridgestone,20,45,245,4,Run Flat,245,Não informado,HT,Não informado,Não informado,Não informado,Não informado,20,45,245/45R20,Bridgestone,"20""",45,245,4 Pneus,Passeio,
comprebel2||67696,Pneu,Pneu Aro 13 General Tire Altimax One 175/70R13 82T by Continental,"A marca General Tire foi fundada em 1915, Akron nos Estados Unidos. Para quem busca um pneu barato e não abre mão da segurança e durabilidade, a General Tire é uma marca de pneus que oferece ao consumidor a união dessas características. Seja com pneus para carros de passeio ou pneus off-road, a linha é completa e com modelos de pneus que vão atender à sua necessidade.<br><br><br>Índice de Carga: 82 = 487kg<br>Índice de Velocidade: T = 190Km/h<br>Tipo de Veículo: Passeio<br>Material: Borracha<br>Veículos compatíveis: Renault Clio; VW Gol; Fiat Uno<br>INMETRO: 004116/2012<br>Tipo de construção: Radial<br>Conteúdo da Embalagem: 01 Pneu<br>Garantia: 05 anos (contra defeito de fabricação)<br>SAC do Fornecedor: 0800 17 000 61<br><br>""O Treadwear do Pneu é um indicador baseado na taxa com que o pneu perde borracha, quando testado em condições controladas. O real desgaste do produto se dá de forma relativa, não sendo possível determinar, uma vez que cada usuário tem um tipo de condução diferente, sob diferentes temperaturas e condições de pista.<br><br>Imagem meramente ilustrativa. As medidas do pneu na imagem podem aparecer diferente, uma vez que os fornecedores compartilham conosco apenas uma foto padrão do modelo para todas as medidas. Por favor, considerar as medidas descritas no título e na ficha do produto.""<br>","{""altura_do_pneu"":""70"",""largura_do_pneu"":""175"",""marca"":""General Tire""}",General Tire,,70,175,,,,,,,,,,,,,General Tire,13,70,175,1,Radial,Não informado,Não informado,Não informado,Não informado,Passeio,Não informado,Não informado,R13,82,17570R13,Continental,"13""",70,175,1 Pneu,Passeio,
webpneus||32205-2,Pneu,Kit 2 Pneus Wanli Aro 20 245/45R20 SU025 103W,"<p>Pneu desenvolvido para SUVs e produzido com alta tecnologia. A baixa resistência ao rolamento e desenho simétrico trazem uma direção equilibrada para o veículo, além do reduzir o consumo de combustível. O desenho do ombro reduz o nível de ruído causado pela rodagem.Sobre a WanliOs pneus Wanli, são vendidos atualmente em 90 países, são projetados com tecnologias e normas estabelecidas pelas maiores marcas de pneus. Aprender e desenvolver são as diretrizes desta empresa que diz ter sido a primeira a implantar, no seu país, métodos de produção e testes certificados por fabricantes americanos, japoneses e alemães. Esta abertura de espírito e a vontade de se adaptar às necessidades de diferentes mercados contribuem para a grande reputação de um pneu Wanli.</p><p><br>Classificação do produto</p><p><br>Fabricante: Wanli</p><p>Modelo: SU025</p><p>Medida: 245/45R20</p><p>Largura: 245mm</p><p>Perfil: 45% da largura</p><p>Aro: 20 polegadas</p><p>Índice de carga: 103 - 875kg</p><p>Índice de velocidade: W - 270km/h</p><p>Run Flat: Nao</p><p>Tipo de terreno: HT</p><p>Extra Load: Nao</p><p>Tipo de construção: Radial</p><p>Inmetro: Sim</p><p>Referência: 32205</p><p>Categoria: Passeio</p><p>Garantia: 5 anos</p>","{""aro"":""20 polegadas"",""quantidade_de_pecas"":""2 Pneus""}",,20 polegadas,,,2 Pneus,,,,,,,,,,,,Wanli,20,45,245,2,Não informado,245mm,Não informado,HT,Não informado,SUVs,Não informado,Não informado,20,45,245/45R20,Wanli,"20""",45,245,2 Pneus,Passeio,
welfolgltda||AL1434126,Pneu,Pneu Pirelli 100/90 18 Mt65 (tl) 56p Orig. Cbx 200 Strada,"On Ou Off Road? Adrenalina Pura• Pneu Radial Projetado Para Super-Moto E Motos De Recreação.<br> Garantem Um Manuseio Leve• Banda De Rodagem Melhorada Para Uso Em Ruas E Também No Molhado• Prazer E Aderência Nas Curvas Devido Ao Novo Composto<br> <br> Cor: STREET - URBANO <br> Tamanho: <br> Peso Liquido: 0,637",,,,,,,,,,,,,,,,,,Pirelli,18,10090,Não informado,1,tl,Não informado,Não informado,Street - Urbano,Não informado,Super-Moto e Motos de Recreação,Orig Cbx 200 Strada,637,Não informado,65,Não informado, Pirelli,"18""",90,100,2 Pneus,,
maniavirtual||9036592-01,Pneu,Pneu 215/65R16 98H Destination H/T Firestone,"O Pneu Firestone Aro 16 Destination H/T 215/65r16 98h foi projetado para caminhonetes e possui ranhuras em 3D, sulcos transversais e blocos reforçados nos ombros. Essas tecnologias oferecem benefícios como excelente desempenho na cidade e no campo, direção silenciosa, alta performance tanto em pista seca quanto molhada e economia no consumo de combustível.<br><br><br><br>Ficha Técnica:<br><br>Marca: FIRESTONE<br><br>Fabricante: BRIDGESTONE<br><br>Modelo: DESTINATION H/T<br><br>Medida: 215/65R16<br><br>Largura: 215mm<br><br>Perfil: 65%<br><br>Aro: 16<br><br>Diâmetro total em mm: 685.9<br><br>Índice de peso: 98 - 750 kg , 98<br><br>Índice de velocidade: H - 210 km/h , H<br><br>RFT = RunFlat: NÃO<br><br>Tipo de construção: RADIAL<br><br>Peso: 10.84<br><br>Extra Load: NÃO<br><br>Protetor de bordas: NÃO<br><br>Sidewall: BSW LETRAS PRETAS<br><br>Tipo de terreno: HT<br><br>Desenho: Simétrico<br><br>Registro Inmetro: 2718/212<br><br>Garantia: 5 anos Contra Defeito de Fabricação<br><br><br><br>Observação: <br><br>Imagem meramente ilustrativa. As medidas do pneu na imagem podem aparecer diferente, uma vez que os fornecedores compartilham apenas uma foto padrão do modelo para todas as medidas. Por favor, considerar as medidas descritas no título e na ficha do produto.<br><br><br><br><br><br>Roda não inclusa<br><br>Imagem meramente ilustrativa","{""aro"":""16\"""",""largura_do_pneu"":""215"",""marca"":""Firestone""}",Firestone,"16""",,215,,,,,,,,,,,,,FIRESTONE,16,65,215,Não informado,RADIAL,215,Não informado,HT,Não informado,Caminhonetes,Não informado,1084,Não informado,65,21565R16,Firestone,"16""",65,215,1 Pneu,Caminhonete,
elizarodas||2546,Pneu,Pneu 195 60 R15 88V QIRIN 990 SENTURY,"O Sentury-Landsail Qirin 990 foi completamente redesenvolvido com base em nossos anos de experiência e em colaboração com parceiros que estão ativos no automobilismo. A combinação escolhida da construção do pneu e do design da banda de rodagem garante um desempenho muito impressionante em estradas secas e molhadas. A base da banda de rodagem é formada por 4 sulcos circunferenciais de larguras variadas. Os sulcos laterais da banda de rodagem conectam esses sulcos circunferenciais. Isso otimiza a evacuação da água e minimiza o risco de hidroplanagem. Além disso, também reduz significativamente a produção de ruído. Os largos blocos da banda de rodagem no ombro com ranhuras circunferenciais para o lado do pneu garantem a estabilidade em todas as circunstâncias.",,,,,,,,,,,,,,,,,,SENTURY,R15,60,195,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,195 60 R15,Sentury,"15""",60,195,1 Pneu,,
tirestore||134432,Pneu,Pneu Aro 19 225/55R19 99V Nexen Roadian GTX,"<strong>Sobre a Marca -</strong> Com 80 anos de história, a Nexen é uma marca que está conquistando o seu espaço no mundo automotivo com prestígio e perfeição. Marca coreana que deu seu start em 1942, sendo conhecida como Heung-A Tire. Produziu o primeiro pneu para veículos para o seu país e diante disto veio se tornando umas das marcas líderes na indústria nacional.<br> A partir de 2000 fizeram a repaginação na imagem da empresa para apresenta-la ao resto do mundo, trazendo uma nova visão e missão se tornando um forte negócio, com tecnologia de ponta e transparência em suas ideias. Com esse novo ciclo, obteve sucessos notáveis, registrando crescimento de vendas, desenvolvendo produtos de qualidade diferenciada e alto desempenho, respondendo rapidamente a todas as necessidades do mercado. <br> A Nexen Tire firmou parceria oficial com o Manchester City FC em agosto de 2015 e, desde então, realiza as atividades da marca no mercado global, mantendo uma parceria bem próxima com o clube. <br> A parceria com o Manchester City é uma oportunidade para a Nexen Tire se tornar uma empresa global e, ao mesmo tempo, melhorar sua percepção da marca. O MCFC está alcançando objetivos estratégicos comuns junto à Nexen Tire, que recebe uma prestigiada interação internacional devido ao seu excelente desempenho e qualidade no futebol. <br><br> <strong>Sobre o Modelo Roadian GTX - </strong>Pneu confortável e silencioso, para uso urbano e destinado a SUV’s. Com tecnologia que mantém uma linha estável de desgaste, fazendo com que o pneu percorra grandes distancias antes de precisar ser trocado novamente. <br><br> <strong>Classificação de desempenho: </strong><br> <span>★ ★ ★ ★ ★ ★ ★ ★</span> ☆ ☆ - Solo seco <br> <span>★ ★ ★ ★ ★ ★ ★</span> ☆ ☆ ☆ - Solo molhado<br> <span>★ ★ ★ ★ ★ ★ ★</span> ☆ ☆ ☆ - Consumo<br> <span>★ ★ ★ ★ ★ ★ ★ ★</span> ☆ ☆ - Conforto/Ruído<br> <span>★ ★ ★ ★ ★ ★ ★ ★ ★ ★</span> - Desgaste <br><br><br> ","{""aro"":""19\"""",""largura_do_pneu"":""225"",""marca"":""Nexen""}",Nexen,"19""",,225,,,,,,,,,,,,,Nexen,19,55,225,Não informado,Pneu,Não informado,Não informado,Não informado,Não informado,SUV,Não informado,Não informado,Não informado,R19,225/55R19,Nexen,"19""",55,225,1 Pneu,Passeio,
lojahipervarejo||471473395cb47993936e1f1aaedf371f,Pneu,Kit 4 Pneu Linglong Aro 17 235/55r17 99h Crosswind Hp010,"O ProdutoCrosswind Desenho exclusivo para redução de consumo, sulcos largos e circunferenciais reduzem risco de aquaplanagem, desenho simétrico da banda de rodagem promove rodar silencioso, bloco central contínuo mantém conforto e estabilidade.&gt; O projeto e a rigidez especiais do revestimento proporcionado pelo seu padrão garantem o desempenho em curvas e frenagem&gt; Quatro largas ranhuras circunferenciais elevam a capacidade de drenagem e reduzem a chance de aquaplanagem&gt; O padrão da nervura central garante um manejo latitudinal superior&gt; Padrão da banda de rodagem regular o que reduz significativamente o ruído e proporciona uma condução silenciosa e confortável","{""marca"":""Linglong""}",Linglong,,,,,,,,,,,,,,,,Linglong,17,55,235,4,Crosswind Hp010,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,235/55R17,Linglong,"17""",55,235,4 Pneus,Passeio,
pneubest3||19555R16LRW1VRI,Pneu,Pneu 195/55R16 91V RW 581 Roadwing,Pneu 195/55R16 91V RW 581 Roadwing<br> Marca: Roadwing <br>Modelo: RW-581<br>Aro: 16<br>Índice de peso (por pneu): 98 - 750 kg <br>Índice de velocidade: V - 240 km/h<br>Construção: Radial <br>Tipo: Sem Câmara <br>Aplicação: Vias Pavimentadas <br>Tipo de desenho: Assimétrico <br>Lateral: Letras Pretas,"{""aro"":""16\"""",""largura_do_pneu"":""195""}",,"16""",,195,,,,,,,,,,,,,Roadwing,16,55,195,Não informado,Sem Câmara,Não informado,Não informado,Pavimentadas,Pretas,Não informado,Não informado,Não informado,Não informado,Não informado,19555R16,Roadwing,"16""",55,195,1 Pneu,Passeio,
autoloja||1169,Pneu,Pneu Hankook 265/70 R15 112H Dynapro Hp2 Ra33,"<p>Os Pneus Hankook são fabricados com alto design, arrojado e esportivo. A Hankook é uma marca em constante crescimento, também por suas inovações e fabricação exclusiva. Devido à utilização de sílica em sua estrutura, a durabilidade dos pneus aumenta em até 100% comparando-se com pneus comuns. Além de oferecer maior conforto e estabilidade ao rodar, sua frenagem é eficaz e segura, tanto em pista seca quanto molhada. A marca Hankook traz inovação e qualidade em seus produtos, atendendo aos clientes mais exigentes.</p> <p>O Pneu Hankook Aro 15"" 265/70 R15 112H DYNAPRO HP2 RA33 é uma medida de uso em Pick-ups e SUV.</p> <p> Pneus Hankook , qualidade superior, alta tecnologia, confiabilidade e preços imbatíveis.</p>",,,,,,,,,,,,,,,,,,Hankook,15,70,265,Não informado,Dynapro Hp2 Ra33,Não informado,Não informado,Não informado,Não informado,Pick-ups e SUV,Não informado,Não informado,Não informado,Não informado,26570 R15,Hankook,"15""",70,265,1 Pneu,Passeio,
