Unnamed: 0,Unnamed: 1,title,description,Unnamed: 4,Atributos <empresa terceira>,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Atributos AI-PAVE-BR,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Atributos Multimídia,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
lojas-berlanda||1888,Freezer,Freezer Horizontal Metalfrio 293 Litros DA302,"Freezer Horizontal Metalfrio 293 Litros DA302.<br> <br> Caracteristicas: <br> Capacidade: 293L<br> Consumo: 46kWh/mes<br> Gabinete Externo: Aço Pre Pintado<br> Gabinete Interno: Aço Pre Pintado<br> Material da moldura do tanque: Plastico<br> Tipo de Isolaçao: Poliuretano<br> Tipo de Pintura: Poliester<br> Puxador de porta: Plastico<br> Capacidade: 293 litros<br> Numero de portas: 01 porta<br> Potencia: 90W<br> Grades removiveis: Nao<br> Congelamento rapido: Nao<br> Dreno de degelo: Sim<br> Porta reversivel: Nao<br> Funçao refrigerador: Sim<br> Painel eletronico: Nao<br> Gavetas: Nao<br> Controle de temperatura: Sim<br> Rodizios: Sim<br> <br> Dimensoes aproximadas do produto: <br> Altura: 94,4 cm<br> Largura: 99,8 cm <br> Profundidade: 69 cm<br> Peso: 57 kg <br> <br> Garantia do fornecedor de 12 meses.","{""capacidade_liquida_de_armazenamento"":""293 L"",""marca"":""Metalfrio""}",293 L,Metalfrio,,,,,,,293 Litros,Metalfrio,Não informado,Não informado,Horizontal,01 porta,1,Não informado,Metalfrio,293L,Branco,220V,Horizontal,1 Porta,
magazineluiza||010211401,Freezer,Freezer Horizontal 1 Porta 210L,"O Freezer Electrolux possui: Puxador ergonômico: novo design, mais ergonomia. Controle de temperatura frontal: mais fácil de acessar o controle de temperatura. Dupla função: freezer e refrigerador. Turbo Congelamento: congela rápido, acionado pelo painel externo. Cesto aramado: cesto empilhável que ajuda na organização, além disso este freezer é o mais sustentável do mercado, possui eficiência energética A, com menor consumo de energia e utilização do gás refrigerante R600, o ecologicamente mais correto.","{""cor"":""Branco"",""marca"":""Electrolux"",""quantidade_de_portas"":""1 Porta"",""voltagem"":""127 V""}",,Electrolux,Branco,127 V,,,1 Porta,,210L,Electrolux,Não informado,Não informado,Horizontal,1 Porta,1,Não informado,Electrolux,210L,Branco,110V,Horizontal,1 Porta,Manual
gazinshop||13025,Freezer,Freezer Electrolux 197L 1 Porta Vertical Degelo Manual FE23,"Freezer Electrolux 197L 1 Porta Vertical Degelo Manual FE23<br> <br> Coloque alimentos e bebidas em um Freezer econômico, espaçoso e moderno como o modelo FE23 com porta vertical Electrolux! São 215 litros de capacidade bruta e 197 litros de capacidade líquida, degelo manual, dreno para escoamento da água e eficiência energética classe A.<br> <br> Acesso fácil<br> O espaço interno possui prateleiras e gavetas que facilitam a organização e o acesso a bebidas e alimentos! O controle de temperatura pode ser acionado na parte de trás do freezer. Além disso, o gás refrigerante R600 utilizado durante seu funcionamento é inofensivo ao meio ambiente.<br> <br> Sobre a marca: qualidade Electrolux!<br> Electrolux, uma empresa centenária que passou todo esse tempo com um único objetivo: Facilitar a vida das pessoas através de produtos com design diferenciado, inovadores e tecnológicos. Mundialmente conhecida, a empresa conquistou clientes proporcionando experiências únicas focadas no bem estar e qualidade de vida. De lá pra cá a Electrolux cresceu, se fortaleceu e se solidificou no mercado de eletrodomésticos, sendo pioneira no desenvolvimento e lançamento de produtos para todos os ambientes da casa... e para fora dela também. Com sede por inovar ela segue lançando tendências, como o app Electrolux + (Home Plus) para Android e iOS que conecta todos os produtos da linha smart control com um simples toque no seu smartphone. A proposta da Electrolux para o futuro é clara, contribuir para a melhoria da vida de forma sustentável em todo o mundo.<br> <br> Características:<br> Marca: Electrolux<br> Modelo: FE23<br> Capacidade total: Bruta: 215 litros | Líquida: 197 litros<br> Tipo de degelo: Manual<br> Tipo de freezer: Vertical<br> Modos: Freezer e refrigerador<br> Painel: Externo<br> Quantidade de portas: 1 porta<br> Controle de temperatura: Sim<br> Dreno: Sim<br> Pés com rodízios: Não<br> Travamento da porta com chave: Não<br> Eficiência energética: A<br> Consumo: 39,9 kW<br> Frequência: 60 Hz<br> Inmetro: Sim<br> <br> Conteúdo da embalagem: 01 freezer e manual de instruções.<br> <br> Dimensões:<br> Altura: 151,9 cm<br> Largura: 55 cm<br> Profundidade: 64,5 cm<br> Peso: 45 kg<br> <br> Garantia: 12 meses (3 meses de garantia legal e mais 9 meses de garantia especial concedida pelo fabricante).<br> <br> Detalhes sobre a compra:<br> Fique de olho: siga sempre as orientações do fabricante e utilize seu produto de acordo com o manual. A empresa não se responsabiliza pelo mau uso do produto, o que pode causar perda da garantia.#8239; <br> Não nos encarregamos, no ato da entrega, por montagens e desmontagens, subir escadas/elevadores ou transporte por guincho para apartamentos. Eventuais despesas são de responsabilidade do cliente. <br> O valor divulgado é unitário e a imagem é meramente ilustrativa. Precisou trocar ou devolver? O prazo é de 7 dias a partir do recebimento do produto - Lei no 8.078 - Sempre confira no ato da entrega.","{""capacidade_liquida_de_armazenamento"":""197L"",""cor"":""Branco"",""marca"":""Electrolux"",""quantidade_de_portas"":""1 Porta"",""tipo"":""Vertical"",""tipo_de_degelo"":""Degelo Manual"",""voltagem"":""Bivolt""}",197L,Electrolux,Branco,Bivolt,Vertical,,1 Porta,Degelo Manual,197L,Electrolux,Não informado,Não informado,Vertical,1 porta,1,Manual,Electrolux,197L,Branco,220V,Vertical,1 Porta,Manual
acimaqequipamentoscomerciais||42403,Freezer,Freezer Horizontal Ghbs-310 1 Tampa Cega 310 Litros 220V - Gelopar,"Dimensões (FxAxP): 105,1cm x 93,6cm x 72cm <br>Capacidade bruta: 306L<br>Peso bruto: 59,5Kg<br>Tensão: 220V<br>Frequência(Hz): 50 ou 60<br>Consumo kWh/dia(60Hz): 1,2<br>Classe: 4<br><br>Conservação de produtos congelados<br>Temperatura: -16o a -20oC<br>Refrigeração: Estática com Serpentina de Cobre<br>Controle de Temperatura: Termostato<br>Skin condenser: Excelente dissipador de calor com baixíssimo nível de ruído e significativa redução no consumo de energia<br>Degelo: Manual<br>1 Tampas: Cegas, basculantes com puxadores<br>Dreno frontal com tampa<br>Revestimento interno e externo em Aço pré-pintado branco<br>Gabinete com rodízios<br><br>Opcional: <br>? Grade divisória interna<br>? Fechadura com chave<br><br><br>**GARANTIA DOBRADA - EXCLUSIVIDADE ACIMAQ** <br> <br>PRODUTO DESTINADO PARA USO COMERCIAL","{""marca"":""Gelopar"",""voltagem"":""220 V""}",,Gelopar,,220 V,,,,,310 Litros,Gelopar,Não informado,220V,Horizontal,1 Tampa Cega,1,Manual,Gelopar,306L,Branco,220V,Horizontal,1 Porta,
luxgolden1||40894,Freezer,Freezer Horizontal Philco 99 Litros PFH105B - 127V,"<p>Freezer Horizontal Philco 99 Litros PFH105B - 127V</p> <p>O Freezer Horizontal Philco 2 em 1 PFH105B 99L é perfeito para quem busca um local extra para guardar alimentos e bebidas. Ele é compacto, espaçoso por dentro, perfeito para pequenos ambientes. 2 em 1 ele pode ser utilizado como congelador ou refrigerador, se adapta a sua necessidade.<br> <br>Características:<br>EAN: 7891356088827<br>Marca: Philco<br>Modelo: PFH105B<br>Cor: Branco<br>Voltagem: 127V<br>Capacidade: 99 Litros<br>Classificação Energética: A<br>Gás Refrigerante: R600A<br>2 em 1: Congelador ou Refrigerador<br>Sistema de refrigeração por compressor<br>2 Rodas para deslocamento, facilitando a movimentação do produto<br>Degelo Manual<br> Dimensões da Embalagem:<br>Altura: 89cm<br>Largura: 58cm<br>Profundidade: 52cm<br>Peso: 24,500Kg<br>Garantia: 12 Meses</p>","{""cor"":""Branco"",""marca"":""Philco"",""voltagem"":""127 V""}",,Philco,Branco,127 V,,,,,99 Litros,Philco,Branco,127V,Horizontal,Não informado,Não informado,Manual,Philco,99L,Branco,110V,Horizontal,1 Porta,Manual
balaroti||141249,Freezer,Freezer Horizontal Consul 534L 2 Doors Branco 127V,"O Freezer Horizontal CHB53 com 534 litros possui controle eletrônico, para você programar a temperatura facilmente e escolher entre os modos freezer ou refrigerador. É prático e econômico, pois possui classificação energética A.","{""capacidade_liquida_de_armazenamento"":""534 L"",""cor"":""Branco"",""marca"":""Consul"",""voltagem"":""127 V""}",534 L,Consul,Branco,127 V,,,,,534L,Consul,Branco,127V,Horizontal,2 Doors,2,Não informado,Consul,534L,Branco,110V,Horizontal,2 Portas,
lojas-berlanda||355,Freezer,Freezer Horizontal Consul 534L com 2 Tampas Classe A CHB53EB,"<p>Freezer Consul 534 litros com 2 Tampas Classe A </p><p><br></p><p><br></p><p> O Freezer Horizontal CHB53 com 534 litros possui controle eletrA ́nico, para vocAa programar a temperatura facilmente. FlexA­vel, permite escolher entre os modos freezer ou refrigerador. Possui duas portas, para falcilitar a organizaA§A£o dos alimentos, e dreno frontal, que permite recolher o gelo derretido com uma vasilha.</p><p> Conta com 4 rodinhas nos pA©s e A© super econA ́mico, pois tem classificaA§A£o energA©tica A, alA©m do interior feito com liga metA¡lica de alta resistAancia A corrosA£o.</p><p><br></p><p><br></p><p> CaracterA­sticas:</p><p> Controle EletrA ́nico: Programe a temperatura desejada em apenas um toque e escolha entre os modos freezer ou refrigerador, de acordo com a sua necessidade.</p><p> PrA¡tico: Com duas portas fica mais fA¡cil organizar e encontrar os alimentos e as bebidas. TambA©m A© prA¡tico de limpar com o dreno frontal; basta colocar uma vasilha embaixo do dreno para recolher o gelo derretido. Possui 4 rodinhas nos pA©s, que facilitam a movimentaA§A£o do produto.</p><p> EconA ́mico: ClassificaA§A£o A nos testes de consumo de energia do Inmetro.</p><p><br></p><p><br></p><p> EspecificaA§Aμes tA©cnicas:</p><p> Tipo de produto: horizontal</p><p> Tipo de degelo: manual</p><p> MA©todo de preparo: 1</p><p> Capacidade lA­quida: 534 Litros</p><p> NAomero de portas: 2</p><p> Painel de controle: externo</p><p> Controle de temperatura: sim</p><p> Plugue e tomada: 10a</p><p> ClassificaA§A£o energA©tica 127v: A</p><p> ClassificaA§A£o energA©tica 220v: A</p><p> CertificaA§A£o do inmetro: PBE</p><p> NA­vel de ruA­do dba: 42</p><p> Prateleiras, cestos e gavetas: pintura branca</p><p> Porta: pintura branca</p><p> Gabinete (externo): pintura branca</p><p> Puxadores: na</p><p> Tipo do puxador: externo</p><p> LocalizaA§A£o do cabo de alimentaA§A£o (visA£o frontal): inferior direito</p><p> Painel de controle: externo</p><p> Tipo de controle do painel: eletrA ́nico</p><p> Tipo de display: led</p><p> Controle de temperatura: sim</p><p> NAomero de nA­veis de temperatura: 6</p><p> FunA§A£o trava painel: nA£o</p><p> Aviso de porta aberta: nA£o</p><p> Aviso troca filtro: nA£o</p><p> Aviso de falhas no sistema: nA£o</p><p> Chave de seguranA§a: nA£o</p><p> FunA§A£o turbo freezer: carnes,bebidas,geral,sobremesas</p><p> Ice maker: nA£o</p><p> Compartimento de congelamento rA¡pido: sim</p><p> Compartimento para gelo: nA£o</p><p> Dreno de degelo: sim</p><p> Prateleiras com regulagem de altura: nA£o</p><p> Prateleiras, cestos e gavetas removA­veis: grade</p><p> PA©s ajustA¡veis: nA£o</p><p> Porta reversA­vel: nA£o</p><p> PA©s: sim</p><p> PA©s com rodA­zios: sim</p><p> PotAancia 127 v (w): 160</p><p> PotAancia 220 v (w): 150</p><p> Consumo aproximado de energia 127 v (kwh): 70.41</p><p> Consumo aproximado de energia 220 v (kwh): 70.41</p><p> Consumo de energia em modo standby 127 v (kwh): 0.35</p><p> Consumo de energia em modo standby 220 v (kwh): 0.45</p><p> Corrente amperagem 127v a: 3.2</p><p> FrequAancia 127v hz: 60</p><p> Corrente amperagem 220v a: 1.6</p><p> FrequAancia 220v hz: 60</p><p><br></p><p><br></p><p> DimensAμes:</p><p> Largura: 147.3cm</p><p> Altura: 96cm</p><p> Profundidade: 78cm</p><p> Peso: 68kg</p><p><br></p><p><br></p><p> Garantia do fornecedor de 12 meses.</p>","{""capacidade_liquida_de_armazenamento"":""534 L"",""cor"":""Branco"",""marca"":""Consul"",""voltagem"":""220 V""}",534 L,Consul,Branco,220 V,,,,,534 Litros,Consul,Não informado,127v,horizontal,2 Tampas,2,manual,Consul,534L,Branco,220V,Horizontal,2 Portas,Manual
lojasguaibim1||907422,Freezer,Freezer Horizontal 2 Portas Fricon 411L HCEB411V Branco,"O Freezer 411L HCEB411V da Fricon é ideal para conservação de produtos congelados ou bebidas e refrigerados. Gabinete com formas internas arredondadas. Chapas internas e externas em aço galvanizado pré-pintado com alta resistência a corrosão. Isolamento de poliuretano ecologicamente correto. Grade plástica em material de alto impacto com proteção U.V. Rodízio duplo giratório de alta resistência.<br><br><br>CARACTERÍSTICAS<br><br>- Conservação de produtos congelados;<br>- Refrigeração estática;<br>- Gabinete com formas internas arredondadas;<br>- Chapas internas e externas em aço galvanizado pré-pintado com alta resistência a corrosão;<br>- Moldura principal em alumínio anodizado;<br>- Dreno frontal;<br>- Encaixe para display suporte de preço;<br>- Rodízio duplo giratório de alta resistência;<br>- Degelo manual - Termostato ajustável para baixa temperatura;<br>- Tampa de vidro de baixa emissividade e temperado com sistema de vedação de alta eficiência;<br>- Moldura lateral em ABS, garantindo alta resistência;<br>- Isolamento de poliuretano ecologicamente correto de 80mm de espessura;<br>- Grade plástica em material de alto impacto com proteção U.V.;<br>- Sem micro ventilador do condensador, eliminado manutenção preventiva;<br>- Temperatura de operação de 35°C / 75% de umidade relativa do ar;<br>- Sistema de retirada de tampas de fácil remoção.<br><br><br>ESPECIFICAÇÕES TÉCNICAS<br><br>Capacidade Total: 411 Litros<br>Variação de Temperatura : -22 à -18 °C<br>Tipo de Gás R-290<br>Portas/Tampas: 2<br>Consumo de energia (kW/dia) : 2,8*<br><br>Dimensões do Produto:<br>Largura: 130,5 cm<br>Altura: 94 cm<br>Profundidade: 71 cm<br>Peso Líquido: 62 kg","{""marca"":""Fricon"",""portas"":""2 Portas"",""voltagem"":""220 V""}",,Fricon,,220 V,,2 Portas,,,411L,Fricon,Branco,Não informado,Horizontal,Tampas,2,Manual,Fricon,411L,Branco,220V,Horizontal,2 Portas,Manual
carrefouroficial||9853529,Freezer,Freezer Horizontal Degelo 1 Porta 149 Litros 220V H162 Electrolux,Freezer Horizontal Degelo 1 Porta 149 Litros 220V H162 Electrolux<br> <br> Características: <br> Cor: Branco<br> Modelo: H162<br> Material: Aço<br> Material Geral: Aço<br> Tipo de Freezer: Horizontal<br> Quantidade de Portas do Eletrodoméstico: 1<br> Degelo: Automático<br> Marca: Electrolux<br> Capacidade em Litros: 149.0<br> Condição do Produto: Novo<br> Voltagem: 220V<br> <br> Itens Inclusos: <br> 1 Freezer<br> 1 Manual de Instruções<br> <br> Altura: 90.9 cm<br> Largura: 60.6 cm<br> Profundidade: 71.8 cm<br> Peso: 37.000 Kg<br> <br> Garantia do Fornecedor: 12 Meses,"{""capacidade_liquida_de_armazenamento"":""149 L"",""cor"":""Branco"",""marca"":""Electrolux"",""quantidade_de_portas"":""1 Porta"",""voltagem"":""220 V""}",149 L,Electrolux,Branco,220 V,,,1 Porta,,149 Litros,Electrolux,Branco,220V,Horizontal,1 Porta,1,Automático,Electrolux,149L,Branco,220V,Horizontal,1 Porta,Cycle Defrost
mundofriorefrigeracao||13739835647,Freezer,Freezer Horizontal Metalfrio Next Gen Supra - NF40SB - 127V - 388 litros - Tampa De Vidro Para Sorvetes E Congelados,"<p>NF40SB Freezer Expositor Horizontal Porta de Vidro 388 litros: Alto desempenho, baixo consumo de energia e design moderno, conserva seu produto na temperatura ideal para consumo.</p><p><br></p><p>• Desempenho Profissional: Novo sistema de refrigeração garante mais eficiência energética e alta capacidade de conservação para manter sorvetes e alimentos congelados na temperatura ideal de consumo.</p><p><br></p><p>• Design e Beleza: A linha Nextgen Supra possui conjunto de tampas com design elegante e molduras em plástico ABS com linhas harmônicas e modernas. Os puxadores são ergonômicos para facilitar o encaixe das mãos e a abertura das tampas.</p><p><br></p><p>• Excelente Exposição para Sorvetes e Congelados: A nova altura do gabinete proporciona perfeita visualização e acesso aos produtos. O interior em aço pré-pintado branco, além de ser uma proteção extra contra corrosão, destaca as cores dos produtos no interior de seu NF40 Supra.</p><p><br></p><p>Ideal para: Sorveterias, cozinhas industriais, bares, mercados, padarias e lojas de conveniência.</p><p><br></p><p>======================================</p><p><br></p><p>Características Principais</p><p><br></p><p>• Desempenho Profissional: Novo sistema de refrigeração garante mais eficiência energética e alta capacidade de conservação para manter sorvetes e alimentos congelados na temperatura ideal de consumo.</p><p><br></p><p>• Gabinete em aço pré pintado: Permite melhor eficiência no congelamento dos produtos armazenados, além de evitar manchas, riscos e corrosões.</p><p><br></p><p>• Gabinete inteligente: Dimensões internas projetadas para otimizar o uso de caixas de sorvetes (estoque embaixo dos cestos) e cesto padrão único com tamanho próprio para armazenagem de picolés.</p><p><br></p><p>• Gás Ecológico R290: Amigável ao meio ambiente reduz em até 99% as emissões de gases causadores do efeito estufa</p><p><br></p><p>• Menor consumo de energia: Troca de calor mais eficiente e maior vida útil do sistema de refrigeração proporcionam redução de consumo de energia de até 52% (Em comparação com a linha anterior Metalfrio HF).</p><p><br></p><p>• Nova parede de Isolação: Com 75mm, mantém o interior do freezer mais gelado e troca de calor mais eficiente.</p><p><br></p><p>• Puxadores ergonômicos e feitos em material de alta resistência.</p><p><br></p><p>• Rodízios reforçados: Facilitam a movimentação do freezer, oferecendo praticidade na limpeza e mudança de layout no ponto de venda.</p><p><br></p><p>======================================</p><p><br></p><p>Ficha Técnica:</p><p>Capacidade Bruta: 399 litros</p><p>Capacidade Líquida: 318 litros</p><p><br></p><p>Dimensões Externas:</p><p>Largura:1400 mm</p><p>Altura:850 mm</p><p>Profundidade: 665 mm</p><p><br></p><p>Dimensões Internas:</p><p>Largura:1250 mm</p><p>Altura:690 mm</p><p>Profundidade: 515 mm</p><p>Peso Líquido: 77kg</p><p><br></p><p>Faixa de Temperatura: -18°C (mínimo)</p><p>Classificação do Produto: Freezer</p><p><br></p><p>Largura Embalado:1475 mm</p><p>Altura Embalado: 930 mm</p><p>Profundidade Embalado: 775 mm</p><p>Peso Bruto: 85 kg</p><p>Voltagem: 127V/220V</p><p><br></p><p>Quantidade de tampas: 2</p><p><br></p><p>======================================</p><p><br></p><p>Serviço de Pós-Venda</p><p>A Metalfrio oferece a maior estrutura de Serviços de Assistência Técnica do Brasil, com cobertura em todo o território nacional. Sempre que precisar, ligue para: 0800-702-0052.</p><p><br></p><p>GARANTIA DISTRIBUIDORES METALFRIO: Por sermos distribuidores Metalfrio equipamentos comprados conosco tem 24 meses de garantia contra defeitos de fabricação.</p>","{""capacidade_liquida_de_armazenamento"":""388 L"",""marca"":""Metalfrio""}",388 L,Metalfrio,,,,,,,318 litros,Metalfrio,Não informado,127V,Horizontal,Porta de Vidro,2,Não informado,Metalfrio,318L,Branco,110V,Horizontal,2 Portas,Manual
